^SAMPLE = GSM197661
!Sample_title = Carcinoma component of a progressed adenoma (P34C_s54_b21)
!Sample_geo_accession = GSM197661
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	8150.5	391.5	10904	272	-0.45	0	-0.1263	-0.1263
2	8958	417	11294	275	-0.37	0	-0.1263	-0.1263
3	8362	393	10150	241	-0.31	0	-0.1263	-0.1263
4	21994	442	22246.5	255.5	-0.03	0	0.1567	0.1567
5	21755	392	21564	267.5	0	0	0.1567	0.1567
6	22169.5	378.5	22651	278	-0.04	0	0.1567	0.1567
7	4135	339	5147.5	260	-0.36	0		
8	4495	317.5	5206	241.5	-0.25	0		
9	2411.5	232.5	5246	228.5	-1.2	0		
10	9783	333	10765.5	258.5	-0.15	0	0.0414	0.0414
11	8957.5	325.5	10101	254.5	-0.19	0	0.0414	0.0414
12	9636.5	374	10318	253.5	-0.12	0	0.0414	0.0414
13	2611	445	3066	290.5	-0.36	0	-0.1649	-0.1649
14	2851	431	3374	310.5	-0.34	0	-0.1649	-0.1649
15	2500	408	3020	399	-0.33	0	-0.1649	-0.1649
16	11842.5	461.5	12647	448	-0.1	0	0.112	0.112
17	11549	445	11598	443	-0.01	3		0.112
18	11921.5	468.5	12266.5	418.5	-0.05	0	0.112	0.112
19	6695.5	458	6840.5	380	-0.05	0		
20	5779	394	9274	283.5	-0.74	0		
!sample_table_end
