^SAMPLE = GSM197880
!Sample_title = Carcinoma component of a progressed adenoma (P4C1_s20_b14)
!Sample_geo_accession = GSM197880
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 05 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma component of a progressed adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = as described in Weiss et al, Mol Pathol. 1999 Oct;52(5):243-51.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3441
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer from poor printing and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	13831	1025	18018.5	481	-0.45	0		
2	12917	851	17997	415	-0.54	0		
3	12692.5	689	17957	421	-0.55	0		
4	7912	795	11076	367	-0.59	0	-0.1248	-0.1248
5	8037	639	10466	325	-0.45	0	-0.1248	-0.1248
6	7889.5	640.5	10845	314	-0.54	0	-0.1248	-0.1248
7	12028	594	17791	336	-0.61	0	-0.121	-0.121
8	12753	617	18159	373.5	-0.55	0	-0.121	-0.121
9	12117.5	493	17294.5	336	-0.54	0	-0.121	-0.121
10	8763	641	12254.5	303.5	-0.56	0	-0.1311	-0.1311
11	8671	654	11142	262	-0.44	0	-0.1311	-0.1311
12	8032	574	11069	303	-0.53	0	-0.1311	-0.1311
13	13899	746	17757.5	305	-0.41	0	-0.0273	-0.0273
14	15569	724.5	18251	301	-0.27	0	-0.0273	-0.0273
15	15087	823	15760	323	-0.11	0	-0.0273	-0.0273
16	14031	1092	17507	308	-0.41	0	-0.18	-0.18
17	14312	1070	18821.5	382	-0.48	0	-0.18	-0.18
18	13784	932	17838	310	-0.45	3		-0.18
19	27123	1030	28981	482	-0.13	0	0.0491	0.0491
20	27578	1026	29590	474	-0.13	0	0.0491	0.0491
!sample_table_end
