^SAMPLE = GSM197807
!Sample_title = Adenoma (F7A_s66_b21)
!Sample_geo_accession = GSM197807
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = Female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3443
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 17328
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	9098	366	9866	450	-0.11	0	0.0573	0.0573
2	8045	550	9531.5	615.5	-0.25	0	0.0573	0.0573
3	2737	632.5	6019	530	-1.38	3		0.0573
4	26673.5	610.5	35538	553	-0.42	0	-0.0068	-0.0068
5	25272	476	36525	366	-0.54	0	-0.0068	-0.0068
6	25564	388	33822	314	-0.41	0	-0.0068	-0.0068
7	2121	404	8883	330.5	-2.32	0		
8	3303	372	4139	344	-0.37	0		
9	2309	386	2619	323	-0.26	0		
10	12512.5	387	15960	309	-0.37	0	-0.0236	-0.0236
11	10891	395	16230	293	-0.6	0	-0.0236	-0.0236
12	11918	391	14502.5	305	-0.3	0	-0.0236	-0.0236
13	3333	374	1844	330	0.97	0		
14	2051	349	2217.5	332	-0.15	0		
15	1731	409	2273	345	-0.54	0		
16	12921	387	16230	346	-0.34	0	-0.024	-0.024
17	12179	377	14821	304.5	-0.3	0	-0.024	-0.024
18	12421	391	16207	350	-0.4	0	-0.024	-0.024
19	6235	386.5	8870	352.5	-0.54	0	-0.0872	-0.0872
20	10500.5	442	12391	404	-0.25	0	-0.0872	-0.0872
!sample_table_end
