^SAMPLE = GSM197670
!Sample_title = Carcinoma (F14C_s17_b16)
!Sample_geo_accession = GSM197670
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Carcinoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = male Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	16818	382.5	15799.5	349	0.09	1		
2	25059	168	21645	317.5	0.22	0		
3	24421	64	21537.5	204	0.19	0		
4	22917	75	25937	263.5	-0.17	0	0.0576	0.0576
5	21415	153	23795	317.5	-0.14	0	0.0576	0.0576
6	21597.5	97.5	23715	257	-0.13	0	0.0576	0.0576
7	21532	113	20877	229	0.05	0		
8	20543	55.5	19512	219.5	0.09	0		
9	19681.5	112.5	18334.5	174.5	0.11	0		
10	11253	38	10386	222.5	0.14	0	0.0576	0.0576
11	10723	0	10313	163.5	0.08	0	0.0576	0.0576
12	10563.5	43	9663	209.5	0.15	0	0.0576	0.0576
13	16839	120	15623	210.5	0.12	0		
14	16520	113	15757	256	0.08	0		
15	17690	105.5	15612	201.5	0.19	0		
16	13034	74.5	12116.5	182.5	0.12	0	0.0576	0.0576
17	13218	99.5	11959	261	0.17	0	0.0576	0.0576
18	13102.5	50.5	12432	202	0.09	0	0.0576	0.0576
19	14265	351	14928	338	-0.07	1		
20	21107.5	137.5	18006	229.5	0.24	0		
!sample_table_end
