^SAMPLE = GSM197688
!Sample_title = Adenoma (F25A_s44_b16)
!Sample_geo_accession = GSM197688
!Sample_status = Public on Oct 15 2008
!Sample_submission_date = Jun 04 2007
!Sample_last_update_date = Oct 15 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = colon
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Adenoma
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = protocol available on www.vumc.nl/microarrays
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_source_name_ch2 = Female Reference DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = A pool of ten normal individuals
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DNAzol (Invitrogen) according to manufacturer's protocol
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = as described by Snijders et al, Nat Genetics, volume 29, p 263-4
!Sample_hyb_protocol = as described by Carvalho et al, Cell Oncol. 2006;28(5-6):283-94.
!Sample_scan_protocol = Microarray Scanner G2505B (Agilent Technologies), default settings
!Sample_description = n/a
!Sample_data_processing = Spots were quantified in ImaGene 5.6.1 software using default settings. BAC clones were positioned along the genome according to the July 2003 freeze. After exclusion of flagged spots, the average of the triplicate spots was calculated for each BAC clone and 2log ratios (tumour/normal reference signal) were normalised by subtraction of the mode value of BAC clones on chromosome 1-22. BAC clones with flagged spots were excluded from analysis.
!Sample_platform_id = GPL3442
!Sample_contact_name = Daoud,,Sie
!Sample_contact_email = d.sie@vumc.nl
!Sample_contact_phone = +31 20 4442428
!Sample_contact_laboratory = Microarray Core Facility
!Sample_contact_department = Pathology
!Sample_contact_institute = Vrije Universiteit Medical Center
!Sample_contact_address = De Boelelaan 1117
!Sample_contact_city = Amsterdam
!Sample_contact_zip/postal_code = 1081 HV
!Sample_contact_country = Netherlands
!Sample_supplementary_file = NONE
!Sample_series_id = GSE8067
!Sample_data_row_count = 15528
#ID_REF = 
#Signal Median CH1 = spot signal channel 1 (Cy3)
#Background Median CH1 = background signal of channel 1 (Cy3)
#Signal Median CH2 = spot signal channel 2 (Cy5)
#Background Median CH2 = background signal of channel 1 (Cy5)
#Log2ratio = 
#Flag = A flag to highlight spots that suffer frmo poor prinitng and other experimental artefacts (0 acceptable; 1-4 not acceptable)
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = Normalized value of the log2ratio. Flagged features are excluded. Values where also deleted if the each triplicate had a Standard Deviation higher than 0.2.
!sample_table_begin
ID_REF	Signal Median CH1	Background Median CH1	Signal Median CH2	Background Median CH2	Log2ratio	Flag	VALUE	UNF_VALUE
1	4729	149	5900	121	-0.34	0		
2	4906	148	6405.5	120	-0.4	0		
3	5289	151	7043	121	-0.43	0		
4	7167	154	8801	125.5	-0.31	0	0	0
5	6952	148	8554.5	123	-0.31	0	0	0
6	7187	153	8385.5	121	-0.23	0	0	0
7	5284	151	6983.5	124	-0.42	0		
8	5167	157	6766	125	-0.41	0		
9	5109	153	6657.5	121	-0.4	0		
10	2861	152	3646	122	-0.38	0	-0.0418	-0.0418
11	2769	149	3626	118	-0.42	0	-0.0418	-0.0418
12	2832	146	3613	119	-0.38	0	-0.0418	-0.0418
13	5620	146	7551	117	-0.44	0		
14	5706	138	7619.5	117	-0.43	0		
15	5841	142	7834	118	-0.44	0		
16	4422	142	5524	115	-0.34	0	-0.0418	-0.0418
17	4417.5	139.5	5625	116	-0.36	0	-0.0418	-0.0418
18	4431	141	5682	118	-0.38	0	-0.0418	-0.0418
19	4969	149	6375	119	-0.38	0		
20	4974	152	6442	121	-0.39	0		
!sample_table_end
