^SAMPLE = GSM672492
!Sample_title = 9313_Child_Father (Mapping250_Sty)
!Sample_geo_accession = GSM672492
!Sample_status = Public on Feb 17 2011
!Sample_submission_date = Feb 10 2011
!Sample_last_update_date = Feb 17 2011
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = developmental state: unaffected
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_characteristics_ch1 = family: 9313
!Sample_characteristics_ch1 = family member: Father
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from blood samples using the Puregene DNA kit
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA samples were processed according to the instructions provided in the Affymetrix GeneChipÂ® Mapping 500K Assay Manual
!Sample_hyb_protocol = hybridized to GeneChipÂ® Human Mapping 250K Nsp or 250K Sty arrays in an Affymetrix Hybridization Oven 640
!Sample_scan_protocol = images were obtained using an Affymetrix GeneChipÂ® Scanner 3000 7G and GeneChipÂ® Operating Software version 1.4
!Sample_data_processing = CNVs were detected using the Copy Number Analysis Tool (CNAT) (release cn-1.5.6_v3.2), which incorporates a Bayesian Robust Linear Model with the Mahalanobis distance classifier (BRLMM) algorithm to perform quantile normalization, followed by regression to reduce the PCR bias due to GC content and fragment length
!Sample_data_processing = An HMM-based algorithm implemented in CNAT4 was used to estimate copy number for each SNP in the context of its surrounding SNPs. The Gaussian bandwidth was set to 0 Kb and a minimum of 5 probes was required to detect a CNV. The findings were visualized using GeneChip Genotyping Analysis Software (GTYPE) from Affymetrix.
!Sample_platform_id = GPL3720
!Sample_contact_name = Tracy,,Tucker
!Sample_contact_email = tbtucker@interchange.ubc.ca
!Sample_contact_institute = University of British Columbia
!Sample_contact_address = Box 153 4480 Oak Street
!Sample_contact_city = Vancouver
!Sample_contact_zip/postal_code = V6H3V4
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM672nnn/GSM672492/suppl/GSM672492_9313_Father_Sty.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM672nnn/GSM672492/suppl/GSM672492_9313_Father_Sty.chp.gz
!Sample_series_id = GSE27216
!Sample_series_id = GSE27367
!Sample_data_row_count = 238354
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AA	0.008911	AA	0.747131	11.811631
AFFX-2315061	AB	0.006214	AB	0.130086	10.819506
AFFX-2315062	BB	0.005432	BB	-0.676736	10.195323
AFFX-2315057	AB	0.016665	AB	-0.025699	10.377722
AFFX-2315058	AA	0.037538	AA	0.816317	11.793726
AFFX-2315059	AB	0.006497	AB	0.282934	10.678987
AFFX-2315063	AB	0.006265	AB	-0.100767	10.738195
AFFX-2315064	AA	0.024450	AA	0.689179	9.937000
AFFX-2315065	AA	0.078496	AA	0.371692	10.067081
AFFX-2315066	AB	0.131919	AB	-0.307182	10.111587
AFFX-2315067	BB	0.035015	BB	-0.654771	10.793686
AFFX-2315068	BB	0.006332	BB	-0.817806	10.430582
AFFX-2315069	AA	0.035835	AA	0.669455	9.463705
AFFX-2315070	AB	0.003572	AB	-0.082279	10.441269
AFFX-2315071	AB	0.004184	AB	-0.177764	10.141513
AFFX-2315072	AB	0.001351	AB	0.093150	11.066777
AFFX-2315073	AB	0.020241	AB	0.241513	10.579971
AFFX-2315074	BB	0.045151	BB	-0.410929	9.782104
AFFX-2315075	AA	0.022219	AA	0.776375	11.374234
AFFX-2315076	BB	0.005430	BB	-0.703700	10.986822
!sample_table_end
