^SAMPLE = GSM672864
!Sample_title = 7093_Father (Mapping250K_Nsp)
!Sample_geo_accession = GSM672864
!Sample_status = Public on Feb 17 2011
!Sample_submission_date = Feb 10 2011
!Sample_last_update_date = Feb 17 2011
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = developmental state: unaffected
!Sample_characteristics_ch1 = tissue: peripheral blood
!Sample_characteristics_ch1 = family: 7093
!Sample_characteristics_ch1 = family member: Father
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from blood samples using the Puregene DNA kit
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA samples were processed according to the instructions provided in the Affymetrix GeneChipÂ® Mapping 500K Assay Manual
!Sample_hyb_protocol = hybridized to GeneChipÂ® Human Mapping 250K Nsp or 250K Sty arrays in an Affymetrix Hybridization Oven 640
!Sample_scan_protocol = images were obtained using an Affymetrix GeneChipÂ® Scanner 3000 7G and GeneChipÂ® Operating Software version 1.4
!Sample_data_processing = CNVs were detected using the Copy Number Analysis Tool (CNAT) (release cn-1.5.6_v3.2), which incorporates a Bayesian Robust Linear Model with the Mahalanobis distance classifier (BRLMM) algorithm to perform quantile normalization, followed by regression to reduce the PCR bias due to GC content and fragment length
!Sample_data_processing = An HMM-based algorithm implemented in CNAT4 was used to estimate copy number for each SNP in the context of its surrounding SNPs. The Gaussian bandwidth was set to 0 Kb and a minimum of 5 probes was required to detect a CNV. The findings were visualized using GeneChip Genotyping Analysis Software (GTYPE) from Affymetrix.
!Sample_platform_id = GPL3718
!Sample_contact_name = Tracy,,Tucker
!Sample_contact_email = tbtucker@interchange.ubc.ca
!Sample_contact_institute = University of British Columbia
!Sample_contact_address = Box 153 4480 Oak Street
!Sample_contact_city = Vancouver
!Sample_contact_zip/postal_code = V6H3V4
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM672nnn/GSM672864/suppl/GSM672864_7093_Father_Nsp.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM672nnn/GSM672864/suppl/GSM672864_7093_Father_Nsp.chp.gz
!Sample_series_id = GSE27216
!Sample_series_id = GSE27367
!Sample_data_row_count = 262314
#ID_REF = PROBE SET NAME
#VALUE = CALL
#CONFIDENCE = 
#FORCED CALL = 
#CONTRAST = 
#STRENGTH = 
!sample_table_begin
ID_REF	VALUE	CONFIDENCE	FORCED CALL	CONTRAST	STRENGTH
AFFX-2315060	AB	0.002245	AB	-0.094812	11.910739
AFFX-2315061	BB	0.000365	BB	-0.778126	10.737264
AFFX-2315062	BB	0.004520	BB	-0.638007	10.424565
AFFX-2315057	AB	0.041939	AB	-0.218278	10.693190
AFFX-2315058	AA	0.009264	AA	0.681760	11.086414
AFFX-2315059	BB	0.095269	BB	-0.460146	10.010668
AFFX-2315063	AB	0.003816	AB	-0.014117	10.761619
AFFX-2315064	BB	0.000467	BB	-0.693275	10.550526
AFFX-2315065	AB	0.010354	AB	-0.008763	10.345948
AFFX-2315066	AB	0.007161	AB	0.009163	10.518764
AFFX-2315067	AB	0.039818	AB	0.144510	10.984688
AFFX-2315068	AB	0.001900	AB	0.178250	10.567947
AFFX-2315069	AA	0.001426	AA	0.790156	10.452654
AFFX-2315070	AA	0.040468	AA	0.501297	10.491389
AFFX-2315071	AB	0.018228	AB	-0.119894	9.544072
AFFX-2315072	AA	0.016197	AA	0.514777	10.604455
AFFX-2315073	AA	0.007530	AA	0.715353	10.639298
AFFX-2315074	BB	0.004831	BB	-0.552200	10.255970
AFFX-2315075	BB	0.002039	BB	-0.632360	11.433454
AFFX-2315076	BB	0.001540	BB	-0.495101	10.651152
!sample_table_end
