^SAMPLE = GSM872942
!Sample_title = Bone marrow 1_35178
!Sample_geo_accession = GSM872942
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Bone marrow
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872942/suppl/GSM872942_1_35178_GenomeWideSNP_6_2.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872942/suppl/GSM872942_1_35178_GenomeWideSNP_6_2.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	0.110774	1.922621	nan	nan
CN_473964	2.000000	1	51659	-0.008245	1.922773	nan	nan
CN_473965	2.000000	1	51674	-0.498212	1.922804	nan	nan
CN_473981	2.000000	1	52771	-0.350212	1.925090	nan	nan
CN_473982	2.000000	1	52788	-0.271366	1.925125	nan	nan
CN_497981	2.000000	1	62627	0.249580	1.946089	nan	nan
CN_502615	2.000000	1	75787	-0.347187	1.975410	nan	nan
CN_502613	2.000000	1	75849	0.134648	1.975552	nan	nan
CN_502614	2.000000	1	76175	0.184342	1.976297	nan	nan
CN_502616	2.000000	1	76192	0.053677	1.976335	nan	nan
CN_502843	2.000000	1	88453	0.559365	2.004959	nan	nan
CN_466171	2.000000	1	218557	0.784239	3.667754	nan	nan
CN_468414	2.000000	1	218926	0.574354	3.667439	nan	nan
CN_468412	2.000000	1	219009	0.290308	3.667368	nan	nan
CN_468413	2.000000	1	219024	0.793581	3.667355	nan	nan
CN_470565	2.000000	1	219470	0.462929	3.666974	nan	nan
CN_468424	2.000000	1	225521	0.447273	3.661788	nan	nan
CN_468425	2.000000	1	225579	0.046625	3.661738	nan	nan
CN_460512	2.000000	1	346294	-0.367781	2.197041	nan	nan
CN_460513	2.000000	1	346393	0.518477	2.197043	nan	nan
!sample_table_end
