^SAMPLE = GSM872993
!Sample_title = CD3 lymphocytes from 10CD3
!Sample_geo_accession = GSM872993
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = CD3 lymphocytes isolated from peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: CD3 lymphocytes isolated from peripheral blood
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872993/suppl/GSM872993_10CD3.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872993/suppl/GSM872993_10CD3.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	-0.238865	1.498861	nan	nan
CN_473964	2.000000	1	51659	0.260032	1.498651	nan	nan
CN_473965	2.000000	1	51674	0.314383	1.498608	nan	nan
CN_473981	2.000000	1	52771	0.383958	1.495460	nan	nan
CN_473982	2.000000	1	52788	-0.097619	1.495412	nan	nan
CN_497981	2.000000	1	62627	-0.202177	1.467691	nan	nan
CN_502615	1.000000	1	75787	-1.173367	1.432238	nan	nan
CN_502613	1.000000	1	75849	-0.099042	1.432076	nan	nan
CN_502614	1.000000	1	76175	-0.856795	1.431224	nan	nan
CN_502616	1.000000	1	76192	-1.135230	1.431179	nan	nan
CN_502843	3.000000	1	88453	0.121607	1.400149	nan	nan
CN_466171	3.000000	1	218557	0.754246	3.056867	nan	nan
CN_468414	3.000000	1	218926	0.128915	3.057098	nan	nan
CN_468412	3.000000	1	219009	-0.050285	3.057150	nan	nan
CN_468413	3.000000	1	219024	0.032295	3.057160	nan	nan
CN_470565	3.000000	1	219470	0.373142	3.057439	nan	nan
CN_468424	3.000000	1	225521	0.589463	3.061250	nan	nan
CN_468425	3.000000	1	225579	0.558080	3.061287	nan	nan
CN_460512	3.000000	1	346294	1.071831	9.108603	nan	nan
CN_460513	3.000000	1	346393	1.359582	9.108604	nan	nan
!sample_table_end
