^SAMPLE = GSM872930
!Sample_title = Bone marrow Mostra 5 C.4.1 MO
!Sample_geo_accession = GSM872930
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Bone marrow
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872930/suppl/GSM872930_Mostra_5_C.4.1_MO_GenomeWideSNP_6_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872930/suppl/GSM872930_Mostra_5_C.4.1_MO_GenomeWideSNP_6_.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	0.073176	1.794792	nan	nan
CN_473964	2.000000	1	51659	-0.047038	1.794757	nan	nan
CN_473965	2.000000	1	51674	-0.149292	1.794749	nan	nan
CN_473981	2.000000	1	52771	-0.378982	1.794216	nan	nan
CN_473982	2.000000	1	52788	0.065917	1.794208	nan	nan
CN_497981	2.000000	1	62627	0.421156	1.789402	nan	nan
CN_502615	2.000000	1	75787	-0.299992	1.782959	nan	nan
CN_502613	2.000000	1	75849	0.154860	1.782929	nan	nan
CN_502614	2.000000	1	76175	-0.484340	1.782770	nan	nan
CN_502616	2.000000	1	76192	-0.389829	1.782762	nan	nan
CN_502843	2.000000	1	88453	0.046927	1.776835	nan	nan
CN_466171	2.000000	1	218557	0.803422	3.330236	nan	nan
CN_468414	2.000000	1	218926	0.423088	3.330299	nan	nan
CN_468412	2.000000	1	219009	-0.225681	3.330314	nan	nan
CN_468413	2.000000	1	219024	0.600673	3.330316	nan	nan
CN_470565	2.000000	1	219470	0.296699	3.330393	nan	nan
CN_468424	2.000000	1	225521	0.593328	3.331440	nan	nan
CN_468425	2.000000	1	225579	0.371975	3.331450	nan	nan
CN_460512	2.000000	1	346294	0.540981	3.288227	nan	nan
CN_460513	2.000000	1	346393	0.256409	3.288225	nan	nan
!sample_table_end
