^SAMPLE = GSM873048
!Sample_title = Bone marrow MD137H
!Sample_geo_accession = GSM873048
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Bone marrow
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM873nnn/GSM873048/suppl/GSM873048_MD137H_GenomeWideSNP_6_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM873nnn/GSM873048/suppl/GSM873048_MD137H_GenomeWideSNP_6_.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	-0.227887	1.453274	nan	nan
CN_473964	2.000000	1	51659	-0.188052	1.453105	nan	nan
CN_473965	2.000000	1	51674	0.158897	1.453070	nan	nan
CN_473981	2.000000	1	52771	0.221837	1.450541	nan	nan
CN_473982	2.000000	1	52788	0.256888	1.450502	nan	nan
CN_497981	2.000000	1	62627	-0.033360	1.428301	nan	nan
CN_502615	2.000000	1	75787	-0.136026	1.400155	nan	nan
CN_502613	2.000000	1	75849	-0.201029	1.400027	nan	nan
CN_502614	0.000000	1	76175	-1.081709	1.399355	nan	nan
CN_502616	0.000000	1	76192	-2.091765	1.399320	nan	nan
CN_502843	4.000000	1	88453	0.378090	1.375020	nan	nan
CN_466171	4.000000	1	218557	1.713108	5.718299	nan	nan
CN_468414	4.000000	1	218926	0.081330	5.717887	nan	nan
CN_468412	4.000000	1	219009	0.878536	5.717793	nan	nan
CN_468413	4.000000	1	219024	1.098160	5.717777	nan	nan
CN_470565	4.000000	1	219470	0.805459	5.717278	nan	nan
CN_468424	4.000000	1	225521	0.789629	5.710496	nan	nan
CN_468425	4.000000	1	225579	0.526910	5.710431	nan	nan
CN_460512	4.000000	1	346294	1.044101	9.389301	nan	nan
CN_460513	4.000000	1	346393	1.435988	9.389306	nan	nan
!sample_table_end
