^SAMPLE = GSM872994
!Sample_title = Peripheral blood 11MO
!Sample_geo_accession = GSM872994
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: Peripheral blood
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872994/suppl/GSM872994_11MO.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872994/suppl/GSM872994_11MO.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	1	51586	-0.012359	1.736682	nan	nan
CN_473964	2.000000	1	51659	0.135365	1.736620	nan	nan
CN_473965	2.000000	1	51674	0.150792	1.736607	nan	nan
CN_473981	2.000000	1	52771	0.290642	1.735681	nan	nan
CN_473982	2.000000	1	52788	-0.490330	1.735667	nan	nan
CN_497981	2.000000	1	62627	-0.308988	1.727653	nan	nan
CN_502615	2.000000	1	75787	-0.434125	1.717837	nan	nan
CN_502613	2.000000	1	75849	-0.391435	1.717793	nan	nan
CN_502614	2.000000	1	76175	-0.006853	1.717564	nan	nan
CN_502616	2.000000	1	76192	-0.385620	1.717553	nan	nan
CN_502843	2.000000	1	88453	0.189756	1.709494	nan	nan
CN_466171	2.000000	1	218557	0.608261	2.784855	nan	nan
CN_468414	2.000000	1	218926	-0.109746	2.785167	nan	nan
CN_468412	2.000000	1	219009	-0.060390	2.785237	nan	nan
CN_468413	2.000000	1	219024	0.012067	2.785250	nan	nan
CN_470565	2.000000	1	219470	0.204376	2.785627	nan	nan
CN_468424	2.000000	1	225521	0.579604	2.790771	nan	nan
CN_468425	2.000000	1	225579	0.630625	2.790821	nan	nan
CN_460512	2.000000	1	346294	-0.452266	2.115382	nan	nan
CN_460513	2.000000	1	346393	0.542218	2.115385	nan	nan
!sample_table_end
