^SAMPLE = GSM872946
!Sample_title = CD3 lymphocytes 6_32611
!Sample_geo_accession = GSM872946
!Sample_status = Public on Jul 01 2013
!Sample_submission_date = Feb 09 2012
!Sample_last_update_date = Jul 01 2013
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = CD3 lymphocytes isolated from peripheral blood
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell type: CD3 lymphocytes isolated from peripheral blood
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from whole bone marrow, whole peripheral blood or CD3 lymphocytes isolated from peripheral blood prior to treatment with lenalidomide, at the individual centers participating in the study. DNA quality and quantity was assessed using a Nanodrop Spectrophotometer and agarose gel electrophoresis.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_hyb_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned according to the manufacturer's instructions.
!Sample_scan_protocol = CEL files, generated by AGCC Viewer. CNCHP and LOHCHP, generated by Genotyping Console (all provided by Affymetrix)
!Sample_description = Hybridized to 6.0 Array
!Sample_data_processing = CNCHP (from 6.0 arrays) provide data for copy number and LOH analysis.
!Sample_data_processing = Genotyping Console; algorithm-name = CN5
!Sample_platform_id = GPL6801
!Sample_contact_name = Mar,,Mallo
!Sample_contact_institute = Josep Carreras Leukaemia Research Institute
!Sample_contact_address = Ctra de Can Ruti, s/n, camÃ­ de les escoles. Edifici IMPPC
!Sample_contact_city = Badalona
!Sample_contact_zip/postal_code = 08916
!Sample_contact_country = Spain
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872946/suppl/GSM872946_41115_GenomeWideSNP_6_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM872nnn/GSM872946/suppl/GSM872946_41115_GenomeWideSNP_6_.CN5.CNCHP.gz
!Sample_series_id = GSE35656
!Sample_data_row_count = 1813441
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	3.000000	1	51586	0.680995	3.018500	nan	nan
CN_473964	3.000000	1	51659	0.085076	3.018403	nan	nan
CN_473965	3.000000	1	51674	0.078264	3.018383	nan	nan
CN_473981	3.000000	1	52771	0.563960	3.016929	nan	nan
CN_473982	3.000000	1	52788	0.760056	3.016906	nan	nan
CN_497981	3.000000	1	62627	0.250981	3.004117	nan	nan
CN_502615	3.000000	1	75787	-0.132410	2.987849	nan	nan
CN_502613	3.000000	1	75849	0.178169	2.987775	nan	nan
CN_502614	3.000000	1	76175	0.424800	2.987386	nan	nan
CN_502616	3.000000	1	76192	0.202388	2.987366	nan	nan
CN_502843	3.000000	1	88453	0.507075	2.973297	nan	nan
CN_466171	3.000000	1	218557	1.138532	3.234765	nan	nan
CN_468414	3.000000	1	218926	-0.068402	3.234835	nan	nan
CN_468412	3.000000	1	219009	-0.687669	3.234851	nan	nan
CN_468413	3.000000	1	219024	0.819792	3.234854	nan	nan
CN_470565	3.000000	1	219470	0.567367	3.234938	nan	nan
CN_468424	3.000000	1	225521	0.525268	3.236092	nan	nan
CN_468425	3.000000	1	225579	0.405504	3.236103	nan	nan
CN_460512	3.000000	1	346294	-0.357854	2.928851	nan	nan
CN_460513	3.000000	1	346393	0.969629	2.928856	nan	nan
!sample_table_end
