^SAMPLE = GSM2474327
!Sample_title = C5 cervical metastasis from primary one
!Sample_geo_accession = GSM2474327
!Sample_status = Public on Feb 02 2017
!Sample_submission_date = Feb 01 2017
!Sample_last_update_date = Feb 02 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Medullary thyroid carcinoma, cervical node metastasis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Medullary thyroid carcinoma, cervical node metastasis
!Sample_characteristics_ch1 = Sex: Female
!Sample_characteristics_ch1 = Stage: metastatic
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was extracted from fresh frozen tissue samples with the Qiagen Dneasy blood and tissue kit, or from formalin-fixed parrafin-embedded tissue using the Qiagen QIAamp FFPE DNA kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_hyb_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_scan_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_description = Fresh Frozen DNA, CytoscanHD
!Sample_description = C5-T1M
!Sample_data_processing = Chromosome Analysis Suite (ChAS) with internal reference
!Sample_platform_id = GPL16131
!Sample_contact_name = Aidan,John,Flynn
!Sample_contact_email = aidan.ja.flynn@gmail.com
!Sample_contact_laboratory = Molecular Imaging and Targeted Therapeutics
!Sample_contact_department = Research
!Sample_contact_institute = Peter MacCallum Cancer Center
!Sample_contact_address = 305 Grattan St
!Sample_contact_city = Melbourne
!Sample_contact_state = Victoria
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Australia
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474327/suppl/GSM2474327_C5_T1M_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474327/suppl/GSM2474327_C5_T1M_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE94378
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.005059	-0.207615	1.400292
C-4WYLN	-0.270685	-0.298287	1.400383
C-3BFNY	-0.251010	-0.305842	1.400013
C-7ONNE	-0.690475	-0.395363	1.399644
C-6HYCN	-0.144497	-0.160951	1.398302
C-7SCGC	-0.361478	-0.248271	1.397742
C-7RZQQ	-0.059811	-0.257215	1.397415
C-7RZWZ	-0.442125	-0.341476	1.396665
C-7SEBI	-0.476903	-0.146245	1.396733
C-7RZIL	-0.253385	-0.226838	1.394674
C-4NQTX	-0.345419	-0.242216	1.392300
C-7SDKW	0.141601	-0.318815	1.391684
S-3WRNV	nan	nan	nan
C-7RXVK	-0.122728	-0.193248	1.391182
C-4LHKS	-0.275918	-0.265799	1.390656
C-7RWHE	-0.466105	-0.293228	1.390544
C-7SBEJ	-0.249422	-0.361896	1.390478
C-7RYJO	-0.025380	-0.192078	1.390212
C-7SEGS	-0.318575	-0.257193	1.389205
C-4LLXK	-0.547083	-0.296365	1.388782
!sample_table_end
