^SAMPLE = GSM2474326
!Sample_title = C5 Primary one
!Sample_geo_accession = GSM2474326
!Sample_status = Public on Feb 02 2017
!Sample_submission_date = Feb 01 2017
!Sample_last_update_date = Feb 02 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Medullary thyroid carcinoma, frist primary tumour
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Medullary thyroid carcinoma, frist primary tumour
!Sample_characteristics_ch1 = Sex: Female
!Sample_characteristics_ch1 = Stage: metastatic
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was extracted from fresh frozen tissue samples with the Qiagen Dneasy blood and tissue kit, or from formalin-fixed parrafin-embedded tissue using the Qiagen QIAamp FFPE DNA kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_hyb_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_scan_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_description = Fresh Frozen DNA, CytoscanHD
!Sample_description = C5-T1
!Sample_data_processing = Chromosome Analysis Suite (ChAS) with internal reference
!Sample_platform_id = GPL16131
!Sample_contact_name = Aidan,John,Flynn
!Sample_contact_email = aidan.ja.flynn@gmail.com
!Sample_contact_laboratory = Molecular Imaging and Targeted Therapeutics
!Sample_contact_department = Research
!Sample_contact_institute = Peter MacCallum Cancer Center
!Sample_contact_address = 305 Grattan St
!Sample_contact_city = Melbourne
!Sample_contact_state = Victoria
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Australia
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474326/suppl/GSM2474326_C5_T1_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474326/suppl/GSM2474326_C5_T1_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE94378
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.135261	-0.385878	1.349922
C-4WYLN	-0.640823	-0.461566	1.350264
C-3BFNY	-0.535324	-0.348471	1.350317
C-7ONNE	-0.308985	-0.424480	1.350176
C-6HYCN	-0.073004	-0.258063	1.350174
C-7SCGC	-0.482289	-0.334753	1.349485
C-7RZQQ	-0.352174	-0.219068	1.349373
C-7RZWZ	-0.201258	-0.296842	1.349256
C-7SEBI	-0.590007	-0.397403	1.349725
C-7RZIL	-0.539118	-0.476731	1.348340
C-4NQTX	-0.263128	-0.357918	1.346902
C-7SDKW	-0.279106	-0.439305	1.347453
S-3WRNV	nan	nan	nan
C-7RXVK	-0.256349	-0.429387	1.347360
C-4LHKS	-0.521922	-0.513343	1.347169
C-7RWHE	-0.836144	-0.392589	1.346889
C-7SBEJ	-0.200482	-0.479567	1.347142
C-7RYJO	-0.554641	-0.351593	1.346972
C-7SEGS	-0.389155	-0.441940	1.346990
C-4LLXK	-0.146990	-0.320490	1.347006
!sample_table_end
