^SAMPLE = GSM2474325
!Sample_title = C1 Synchronous Paraganglioma four
!Sample_geo_accession = GSM2474325
!Sample_status = Public on Feb 02 2017
!Sample_submission_date = Feb 01 2017
!Sample_last_update_date = Feb 02 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Paraganglioma/extra-adrenal Phaeochromocytoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Paraganglioma/extra-adrenal Phaeochromocytoma
!Sample_characteristics_ch1 = Sex: Male
!Sample_characteristics_ch1 = Stage: benign
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was extracted from fresh frozen tissue samples with the Qiagen Dneasy blood and tissue kit, or from formalin-fixed parrafin-embedded tissue using the Qiagen QIAamp FFPE DNA kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_hyb_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_scan_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_description = Fresh Frozen DNA, CytoscanHD
!Sample_description = C1-PGL4
!Sample_data_processing = Chromosome Analysis Suite (ChAS) with internal reference
!Sample_platform_id = GPL16131
!Sample_contact_name = Aidan,John,Flynn
!Sample_contact_email = aidan.ja.flynn@gmail.com
!Sample_contact_laboratory = Molecular Imaging and Targeted Therapeutics
!Sample_contact_department = Research
!Sample_contact_institute = Peter MacCallum Cancer Center
!Sample_contact_address = 305 Grattan St
!Sample_contact_city = Melbourne
!Sample_contact_state = Victoria
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Australia
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474325/suppl/GSM2474325_C1_PGL4_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474325/suppl/GSM2474325_C1_PGL4_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE94378
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.300057	-0.337279	1.614460
C-4WYLN	-0.409097	-0.302704	1.615638
C-3BFNY	-0.566950	-0.402345	1.615669
C-7ONNE	-0.134995	-0.368774	1.615965
C-6HYCN	-0.039529	-0.129973	1.616146
C-7SCGC	-0.138465	-0.098389	1.615544
C-7RZQQ	-0.182479	-0.198732	1.615509
C-7RZWZ	-0.236665	-0.170044	1.615098
C-7SEBI	-0.270894	-0.287639	1.615270
C-7RZIL	-0.374043	-0.262661	1.613293
C-4NQTX	-0.522520	-0.363121	1.611711
C-7SDKW	-0.088481	-0.342520	1.612135
S-3WRNV	nan	nan	nan
C-7RXVK	0.069007	-0.237546	1.611951
C-4LHKS	-0.335192	-0.221807	1.611835
C-7RWHE	-0.662272	-0.320465	1.611686
C-7SBEJ	-0.161185	-0.309822	1.612117
C-7RYJO	-0.399731	-0.147920	1.611870
C-7SEGS	-0.072630	-0.142338	1.612079
C-4LLXK	-0.125687	-0.237013	1.612299
!sample_table_end
