^SAMPLE = GSM2474323
!Sample_title = C1 Synchronous Paraganglioma two
!Sample_geo_accession = GSM2474323
!Sample_status = Public on Feb 02 2017
!Sample_submission_date = Feb 01 2017
!Sample_last_update_date = Feb 02 2017
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Paraganglioma/extra-adrenal Phaeochromocytoma
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tissue: Paraganglioma/extra-adrenal Phaeochromocytoma
!Sample_characteristics_ch1 = Sex: Male
!Sample_characteristics_ch1 = Stage: benign
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DNA was extracted from fresh frozen tissue samples with the Qiagen Dneasy blood and tissue kit, or from formalin-fixed parrafin-embedded tissue using the Qiagen QIAamp FFPE DNA kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_hyb_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_scan_protocol = Affymetrix CytoscanHD/OncoScan standard protocol
!Sample_description = Fresh Frozen DNA, CytoscanHD
!Sample_description = C1-PGL2
!Sample_data_processing = Chromosome Analysis Suite (ChAS) with internal reference
!Sample_platform_id = GPL16131
!Sample_contact_name = Aidan,John,Flynn
!Sample_contact_email = aidan.ja.flynn@gmail.com
!Sample_contact_laboratory = Molecular Imaging and Targeted Therapeutics
!Sample_contact_department = Research
!Sample_contact_institute = Peter MacCallum Cancer Center
!Sample_contact_address = 305 Grattan St
!Sample_contact_city = Melbourne
!Sample_contact_state = Victoria
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Australia
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474323/suppl/GSM2474323_C1_PGL2_CytoScanHD_Array_.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2474nnn/GSM2474323/suppl/GSM2474323_C1_PGL2_CytoScanHD_Array_.cyhd.cychp.gz
!Sample_series_id = GSE94378
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	-0.393549	-0.456438	1.456613
C-4WYLN	-0.545049	-0.414979	1.456279
C-3BFNY	-0.544437	-0.427180	1.456135
C-7ONNE	-0.201800	-0.386239	1.457079
C-6HYCN	-0.254724	-0.306385	1.456733
C-7SCGC	-0.176107	-0.266482	1.456110
C-7RZQQ	-0.270142	-0.279292	1.455801
C-7RZWZ	-0.392117	-0.240930	1.455098
C-7SEBI	-0.453511	-0.392458	1.456112
C-7RZIL	-0.536636	-0.356111	1.455018
C-4NQTX	-0.291988	-0.369045	1.453486
C-7SDKW	-0.170619	-0.335140	1.454343
S-3WRNV	nan	nan	nan
C-7RXVK	-0.167009	-0.305403	1.454725
C-4LHKS	-0.212851	-0.274292	1.454721
C-7RWHE	-0.577203	-0.285096	1.454550
C-7SBEJ	-0.164748	-0.257014	1.455072
C-7RYJO	-0.504679	-0.372444	1.454886
C-7SEGS	-0.228340	-0.347480	1.454763
C-4LLXK	-0.358648	-0.352377	1.455040
!sample_table_end
