^SAMPLE = GSM352084
!Sample_title = APL52_N
!Sample_geo_accession = GSM352084
!Sample_status = Public on Apr 01 2009
!Sample_submission_date = Dec 17 2008
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = leukemic cell obtained from acute lymphoblastic leukemia patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = leukemia
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = APL52_N_Mapping250K_Nsp
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL3718
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352084/suppl/GSM352084.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352084/suppl/GSM352084.CHP.gz
!Sample_series_id = GSE14016
!Sample_data_row_count = 262264
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1886933	-0.004125	0.560628	-1.051487	0	0	0	3	1
SNP_A-1902458	-0.036889	0.000000	0.000000	2	0	0	1	1
SNP_A-2131660	0.201038	0.000000	0.000000	2	0	0	1	1
SNP_A-4221087	-0.123865	0.000000	0.000000	0	0	0	0	1
SNP_A-1884606	0.153890	0.000000	0.000000	2	0	0	1	1
SNP_A-2235839	-0.042522	-0.035065	-0.050017	2	1	1	2	2
SNP_A-2218153	-0.056168	0.000000	0.000000	2	0	0	1	1
SNP_A-1919019	-0.045172	-0.029960	-0.060546	2	1	1	2	2
SNP_A-1815933	0.029572	0.000000	0.000000	2	0	0	3	1
SNP_A-2115098	-0.120916	-0.070326	-0.173344	2	1	1	2	2
SNP_A-2264565	-0.091822	0.000000	0.000000	2	0	0	3	1
SNP_A-1788728	-0.151951	0.490446	-0.980674	0	0	0	3	1
SNP_A-4218776	0.250041	0.000000	0.000000	2	0	0	1	1
SNP_A-2082194	-0.273682	0.350625	-1.570296	0	0	0	1	1
SNP_A-2135694	-0.105201	0.469245	-1.322239	0	0	0	3	1
SNP_A-4220764	-0.321899	0.224252	-1.154792	0	0	0	3	1
SNP_A-1796345	-0.179942	0.000000	0.000000	2	0	0	3	1
SNP_A-1789472	-0.012296	0.000000	0.000000	2	0	0	3	1
SNP_A-1934233	-0.124913	0.000000	0.000000	2	0	0	3	1
SNP_A-4207031	0.500047	0.000000	0.000000	0	0	0	2	1
!sample_table_end
