^SAMPLE = GSM352076
!Sample_title = 15_17_39_X
!Sample_geo_accession = GSM352076
!Sample_status = Public on Apr 01 2009
!Sample_submission_date = Dec 17 2008
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = leukemic cell obtained from acute lymphoblastic leukemia patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = leukemia
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = 15_17_39_X_Mapping50K_Xba240
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2005
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352076/suppl/GSM352076.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352076/suppl/GSM352076.CHP.gz
!Sample_series_id = GSE14016
!Sample_data_row_count = 58494
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1677174	0.033245	0.595555	-0.860192	2	1	1	1	1
SNP_A-1678466	0.027390	0.000000	0.000000	2	0	0	3	1
SNP_A-1676440	0.043237	0.755397	-1.580527	2	1	1	1	1
SNP_A-1662392	0.017302	0.040829	-0.006616	2	1	1	2	2
SNP_A-1685736	-0.067242	-0.035536	-0.099661	2	1	1	2	2
SNP_A-1681384	0.130832	0.000000	0.000000	2	0	0	3	1
SNP_A-1642581	0.022102	0.497276	-2.190026	2	0	0	3	1
SNP_A-1669029	0.035798	0.383361	-0.439214	2	1	1	1	1
SNP_A-1718237	-0.114385	0.000000	0.000000	2	0	0	1	1
SNP_A-1748467	-0.028792	0.000000	0.000000	2	0	0	1	1
SNP_A-1705537	-0.146736	-0.131496	-0.162139	2	1	1	2	2
SNP_A-1683756	-0.009498	0.684232	-1.654248	2	1	1	1	1
SNP_A-1696782	-0.020614	0.000000	0.000000	2	0	0	3	1
SNP_A-1673422	0.038090	0.000000	0.000000	2	0	0	3	1
SNP_A-1670878	0.226876	0.310261	0.138373	2	1	1	0	2
SNP_A-1743511	-0.005669	0.412707	-1.324261	2	0	0	3	1
SNP_A-1736635	-0.014466	0.032977	-0.063522	2	1	1	2	2
SNP_A-1666738	-0.160169	0.393680	-1.395938	2	1	1	3	1
SNP_A-1721407	0.124549	0.141674	0.107217	2	1	1	2	2
SNP_A-1686722	-0.163119	-0.137894	-0.188792	2	1	1	2	2
!sample_table_end
