^SAMPLE = GSM352094
!Sample_title = APL64_N
!Sample_geo_accession = GSM352094
!Sample_status = Public on Apr 01 2009
!Sample_submission_date = Dec 17 2008
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = leukemic cell obtained from acute lymphoblastic leukemia patient
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = leukemia
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = APL64_N_Mapping250K_Nsp
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL3718
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352094/suppl/GSM352094.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM352nnn/GSM352094/suppl/GSM352094.CHP.gz
!Sample_series_id = GSE14016
!Sample_data_row_count = 262264
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1886933	0.029168	0.071244	-0.014173	2	1	1	2	2
SNP_A-1902458	0.083563	0.000000	0.000000	2	0	0	2	1
SNP_A-2131660	0.278735	0.197735	-0.798393	2	0	0	1	1
SNP_A-4221087	0.125980	0.000000	0.000000	2	0	0	1	1
SNP_A-1884606	0.204042	0.000000	0.000000	2	0	0	1	1
SNP_A-2235839	0.219313	0.458648	-1.466762	2	1	1	3	1
SNP_A-2218153	-0.116837	0.000000	0.000000	2	0	0	1	1
SNP_A-1919019	0.092937	0.535871	-0.866213	2	1	1	3	1
SNP_A-1815933	-0.017392	0.581514	-1.487276	2	0	0	1	1
SNP_A-2115098	0.339159	0.735743	-0.771630	2	1	1	1	1
SNP_A-2264565	0.272178	0.000000	0.000000	2	0	0	2	1
SNP_A-1788728	-0.104823	0.460309	-1.036938	2	1	1	3	1
SNP_A-4218776	0.026767	0.000000	0.000000	2	0	0	1	1
SNP_A-2082194	-0.157486	0.368957	-1.396163	2	0	0	1	1
SNP_A-2135694	0.010194	0.621202	-0.989336	2	1	1	1	1
SNP_A-4220764	-0.024365	0.362622	-0.874539	2	0	0	1	1
SNP_A-1796345	0.214411	0.000000	0.000000	2	0	0	3	1
SNP_A-1789472	0.022764	0.000000	0.000000	2	0	0	3	1
SNP_A-1934233	0.126174	0.000000	0.000000	2	0	0	3	1
SNP_A-4207031	0.062212	0.000000	0.000000	2	1	1	1	1
!sample_table_end
