^SAMPLE = GSM489364
!Sample_title = SF7048 p53 MT pten WT Map250kNsp
!Sample_geo_accession = GSM489364
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107463,PRBID:PRB16753,SRCNAME:7048,RAWFILE:16753_7048_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF7048
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: HETSUB.283R>C
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: WT
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107463,PRBID:PRB16753,SRCNAME:7048,RAWFILE:16753_7048_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489364/suppl/GSM489364.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	1.97771012783051	2.14061594009399	1.87996733188629	2.22397398948669
SNP_A-1780618	1.95563352108002	2.06552433967590	2.31439685821533	2.08727478981018
SNP_A-1780617	2.30269455909729	1.85533988475800	2.29008650779724	1.81003355979919
SNP_A-1780778	1.39753460884094	1.94634842872620	1.34935700893402	1.92440581321716
SNP_A-1780616	1.28061521053314	1.97843337059021	1.55767798423767	1.98090159893036
SNP_A-1780613	1.82713854312897	1.97843337059021	1.47730112075806	1.98090159893036
SNP_A-1780419	1.7833514213562	2.14061594009399	1.84628045558929	2.22397398948669
SNP_A-1780612	1.77804887294769	2.13594055175781	2.07206606864929	2.19344735145569
SNP_A-1780418	2.53782033920288	1.94634842872620	1.83283638954163	1.93523430824280
SNP_A-1780611	2.26777267456055	2.06552433967590	2.15593433380127	2.08727478981018
SNP_A-1780610	2.15436244010925	1.96407902240753	1.83460080623627	1.95519924163818
SNP_A-1780415	1.93176424503326	1.94634842872620	2.01457905769348	1.93523430824280
SNP_A-1780576	2.18975114822388	2.13594055175781	2.30186223983765	2.19344735145569
SNP_A-1780413	2.00403690338135	1.88369846343994	1.57909464836121	1.84923648834229
SNP_A-1780412	2.75567173957825	1.94634842872620	2.62581706047058	1.93154621124268
SNP_A-1780574	2.94172620773315	2.06793522834778	2.07211112976074	2.10278391838074
SNP_A-1780379	1.26074898242950	1.87619650363922	0.851547002792358	1.83350765705109
SNP_A-1780572	2.04239082336426	2.00206112861633	2.1095290184021	2.00866460800171
SNP_A-1780378	1.72277581691742	2.00206112861633	0.865829825401306	2.00866460800171
SNP_A-1780377	1.72476875782013	1.88369846343994	1.56337988376617	1.84923648834229
!sample_table_end
