^SAMPLE = GSM491149
!Sample_title = SF7225-2 p53 WT pten WT Map250kNsp
!Sample_geo_accession = GSM491149
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107482,PRBID:PRB16791,SRCNAME:7225-2,RAWFILE:16791_7225_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7225-2
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: wt
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107482,PRBID:PRB16791,SRCNAME:7225-2,RAWFILE:16791_7225_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491149/suppl/GSM491149.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	2.12031126022339	2.02706027030945	1.70522153377533	2.04985046386719
SNP_A-1780618	2.17174386978149	2.03663015365601	2.53671598434448	2.05658531188965
SNP_A-1780617	2.18399262428284	2.03532814979553	2.39649438858032	2.06074166297913
SNP_A-1780778	1.52693223953247	2.03679370880127	1.4330073595047	2.06402754783630
SNP_A-1780616	1.70187723636627	2.02765893936157	1.60385417938232	2.05349755287170
SNP_A-1780613	1.94634568691254	2.02293086051941	1.67139482498169	2.04115891456604
SNP_A-1780419	1.38563859462738	2.02706027030945	1.38643407821655	2.04985046386719
SNP_A-1780612	1.66293871402740	2.02706027030945	2.09604477882385	2.04985046386719
SNP_A-1780418	1.75194680690765	2.03679370880127	1.61239707469940	2.06402754783630
SNP_A-1780611	2.72930002212524	2.03663015365601	2.80846929550171	2.05658531188965
SNP_A-1780610	1.81813085079193	1.56629335880280	1.31335484981537	1.39993643760681
SNP_A-1780415	2.62072515487671	2.03679370880127	3.35815119743347	2.06402754783630
SNP_A-1780576	1.64826822280884	2.02706027030945	1.49147665500641	2.04985046386719
SNP_A-1780413	1.89229500293732	2.03856921195984	1.68510174751282	2.06893658638000
SNP_A-1780412	2.0551917552948	2.03679370880127	1.71828782558441	2.06402754783630
SNP_A-1780574	3.10426568984985	2.02732300758362	2.89338445663452	2.05198001861572
SNP_A-1780379	1.83385050296783	2.03525280952454	1.75892078876495	2.05313539505005
SNP_A-1780572	2.26070237159729	2.03571677207947	1.74723112583160	2.05747532844543
SNP_A-1780378	1.66757774353027	2.03571677207947	1.23610699176788	2.05747532844543
SNP_A-1780377	1.49802327156067	2.03856921195984	1.40915727615356	2.06893658638000
!sample_table_end
