^SAMPLE = GSM489360
!Sample_title = SF6977 p53 MT pten WT Map250kNsp
!Sample_geo_accession = GSM489360
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107459,PRBID:PRB16745,SRCNAME:6977,RAWFILE:16745_6977_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF6977
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: HOMSUB.220Y>C
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: wt
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107459,PRBID:PRB16745,SRCNAME:6977,RAWFILE:16745_6977_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489360/suppl/GSM489360.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	2.06936335563660	2.04084825515747	1.81437778472900	2.07187867164612
SNP_A-1780618	1.77374422550201	2.05116844177246	1.81307351589203	2.06217670440674
SNP_A-1780617	2.35688924789429	2.04220819473267	2.58743453025818	2.07497787475586
SNP_A-1780778	1.29323732852936	1.55213069915771	1.11764776706696	1.38362443447113
SNP_A-1780616	1.54260110855103	2.03379321098328	1.32752251625061	2.05655837059021
SNP_A-1780613	1.96284604072571	2.03904271125793	1.85731673240662	2.06951022148132
SNP_A-1780419	1.7264062166214	2.04084825515747	1.88536453247070	2.07187867164612
SNP_A-1780612	1.71002328395844	2.04084825515747	2.03036236763000	2.07187867164612
SNP_A-1780418	1.73185002803802	1.55213069915771	1.62659192085266	1.38362443447113
SNP_A-1780611	2.51514220237732	2.05116844177246	2.47213578224182	2.06217670440674
SNP_A-1780610	2.73566579818726	2.84024429321289	3.02409458160400	3.08350014686584
SNP_A-1780415	2.09687948226929	1.55213069915771	2.39815473556519	1.38362443447113
SNP_A-1780576	2.03329992294312	2.04084825515747	2.03184127807617	2.07187867164612
SNP_A-1780413	1.99007248878479	2.05336475372314	1.94199562072754	2.08714270591736
SNP_A-1780412	2.47185826301575	1.55213069915771	2.24041438102722	1.38362443447113
SNP_A-1780574	2.91183376312256	2.04417753219604	2.78783845901489	2.0732204914093
SNP_A-1780379	1.39998662471771	1.57386732101440	1.25558352470398	1.40524888038635
SNP_A-1780572	2.24549579620361	2.04996800422668	2.02570533752441	2.08112168312073
SNP_A-1780378	1.99988222122192	2.04996800422668	2.05475473403931	2.08112168312073
SNP_A-1780377	1.90629577636719	2.47582602500916	1.78502273559570	2.67325162887573
!sample_table_end
