^SAMPLE = GSM489377
!Sample_title = SF7048 p53 MT pten WT Map250kSty
!Sample_geo_accession = GSM489377
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107463,PRBID:PRB16754,SRCNAME:7048,RAWFILE:16754_7048_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF7048
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: HETSUB.283R>C
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: WT
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107463,PRBID:PRB16754,SRCNAME:7048,RAWFILE:16754_7048_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489377/suppl/GSM489377.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	2.26976037025452	1.94634842872620	2.70369696617126	1.92440581321716
SNP_A-1780551	1.64919269084930	1.85533988475800	1.80693507194519	1.81003355979919
SNP_A-1780357	2.71570539474487	1.83084666728973	2.40731501579285	1.78684139251709
SNP_A-1780550	1.81625020503998	1.97843337059021	1.98012304306030	1.98090159893036
SNP_A-1780352	1.62168323993683	2.06552433967590	1.37484455108643	2.08727478981018
SNP_A-1780351	1.88992106914520	2.06174921989441	2.27817940711975	2.10828542709351
SNP_A-1780350	2.56926369667053	2.29565596580505	2.6361346244812	2.42564773559570
SNP_A-1780748	1.78662645816803	1.85450220108032	1.73879837989807	1.80726993083954
SNP_A-1780747	1.96096801757812	1.90683960914612	2.41856813430786	2.10504531860352
SNP_A-1780746	1.32670080661774	1.90683960914612	1.29887819290161	1.91606843471527
SNP_A-1780745	2.53483533859253	2.14061594009399	2.73395609855652	2.22397398948669
SNP_A-1780743	1.74639391899109	2.06793522834778	2.09066653251648	2.10278391838074
SNP_A-1780549	1.65542197227478	1.94634842872620	1.51593315601349	1.92440581321716
SNP_A-1780547	1.59388434886932	1.94470047950745	1.59332942962646	1.89592528343201
SNP_A-1780541	1.87032759189606	1.83084666728973	1.47457063198090	1.78684139251709
SNP_A-1780346	1.82835721969604	1.94470047950745	1.44485652446747	1.95021498203278
SNP_A-1780345	2.24567627906799	1.83847689628601	2.37722110748291	1.80726993083954
SNP_A-1780342	2.29794931411743	1.92507147789001	2.33295345306396	1.92183899879456
SNP_A-1780341	1.50825464725494	2.01197862625122	1.57935917377472	2.04215288162231
SNP_A-1780340	1.89022243022919	1.97843337059021	2.10072875022888	1.98090159893036
!sample_table_end
