^SAMPLE = GSM491136
!Sample_title = SF7101 p53 WT pten MT Map250kNsp
!Sample_geo_accession = GSM491136
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107472,PRBID:PRB16771,SRCNAME:7101,RAWFILE:16771_7101_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7101
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: HOMSUB.173R>C
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107472,PRBID:PRB16771,SRCNAME:7101,RAWFILE:16771_7101_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491136/suppl/GSM491136.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	2.26909494400024	1.94776690006256	2.1534161567688	1.94139194488525
SNP_A-1780618	1.55657052993774	1.95502555370331	1.73918604850769	1.94228219985962
SNP_A-1780617	1.54926395416260	1.96073079109192	1.66023123264313	1.94755434989929
SNP_A-1780778	1.24615621566772	1.95783400535583	1.08553183078766	1.94251501560211
SNP_A-1780616	1.30247259140015	1.94767022132874	1.06756746768951	1.94022250175476
SNP_A-1780613	1.87946498394012	1.94767022132874	2.16796493530273	1.94022250175476
SNP_A-1780419	1.72846698760986	1.94776690006256	1.92431700229645	1.94139194488525
SNP_A-1780612	1.81257033348083	1.94776690006256	2.03427219390869	1.94139194488525
SNP_A-1780418	1.73471415042877	1.95783400535583	1.66667544841766	1.94251501560211
SNP_A-1780611	2.64163470268250	1.95502555370331	2.49547004699707	1.94228219985962
SNP_A-1780610	2.21998214721680	1.97521197795868	1.8748881816864	1.96249794960022
SNP_A-1780415	2.42281293869019	1.95783400535583	2.81245422363281	1.94251501560211
SNP_A-1780576	1.62545204162598	1.94776690006256	1.52829670906067	1.94139194488525
SNP_A-1780413	1.96010780334473	1.96593415737152	1.92276549339294	1.96111834049225
SNP_A-1780412	1.77083039283752	1.95783400535583	1.64773714542389	1.94251501560211
SNP_A-1780574	3.05744385719299	2.33460259437561	2.7146418094635	2.49055314064026
SNP_A-1780379	1.36522424221039	1.96048545837402	1.27965939044952	1.95482873916626
SNP_A-1780572	2.51530432701111	1.96992540359497	2.36784839630127	1.97678601741791
SNP_A-1780378	1.70281648635864	1.95931386947632	1.55019009113312	1.94882500171661
SNP_A-1780377	1.50967180728912	1.96593415737152	1.21986591815948	1.96111834049225
!sample_table_end
