^SAMPLE = GSM491154
!Sample_title = SF7101 p53 WT pten MT Map250kSty
!Sample_geo_accession = GSM491154
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107472,PRBID:PRB16772,SRCNAME:7101,RAWFILE:16772_7101_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7101
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: HOMSUB.173R>C
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107472,PRBID:PRB16772,SRCNAME:7101,RAWFILE:16772_7101_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491154/suppl/GSM491154.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	1.9519282579422	1.95783400535583	2.35484647750854	1.94251501560211
SNP_A-1780551	2.11051917076111	1.96073079109192	2.46154999732971	1.94755434989929
SNP_A-1780357	2.30981302261353	1.94185495376587	2.09847450256348	1.93210887908936
SNP_A-1780550	1.73920142650604	1.94767022132874	2.02328538894653	1.94022250175476
SNP_A-1780352	2.00302433967590	1.95502555370331	1.97906577587128	1.94228219985962
SNP_A-1780351	1.85712122917175	1.96695029735565	2.00931930541992	1.96862685680389
SNP_A-1780350	2.71525359153748	2.33454751968384	2.90481066703796	2.4805383682251
SNP_A-1780748	1.88517308235168	1.94319951534271	1.75540375709534	1.93150961399078
SNP_A-1780747	2.13842415809631	2.33394813537598	2.39681363105774	2.53378391265869
SNP_A-1780746	1.47039723396301	1.99783778190613	1.28128647804260	2.01597166061401
SNP_A-1780745	2.37633299827576	1.94776690006256	2.65383625030518	1.94139194488525
SNP_A-1780743	1.78258633613586	2.33460259437561	2.27508997917175	2.49055314064026
SNP_A-1780549	1.70603942871094	1.95783400535583	1.65548145771027	1.94251501560211
SNP_A-1780547	1.75729811191559	1.95650124549866	1.70620322227478	1.94490623474121
SNP_A-1780541	2.15927505493164	1.94185495376587	2.07946109771729	1.93210887908936
SNP_A-1780346	2.05801582336426	1.95650124549866	2.24329042434692	1.94490623474121
SNP_A-1780345	2.35251665115356	1.94319951534271	2.69109869003296	1.93150961399078
SNP_A-1780342	1.99210262298584	1.96144783496857	1.91951441764832	1.96355772018433
SNP_A-1780341	1.66027128696442	1.95303654670715	1.76939308643341	1.95243990421295
SNP_A-1780340	1.52580010890961	1.94767022132874	1.02656757831573	1.94022250175476
!sample_table_end
