^SAMPLE = GSM491167
!Sample_title = SF7225-2 p53 WT pten WT Map250kSty
!Sample_geo_accession = GSM491167
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107482,PRBID:PRB16792,SRCNAME:7225-2,RAWFILE:16792_7225_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7225-2
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: wt
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107482,PRBID:PRB16792,SRCNAME:7225-2,RAWFILE:16792_7225_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491167/suppl/GSM491167.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	2.47605609893799	2.03679370880127	3.13599586486816	2.06402754783630
SNP_A-1780551	2.12828445434570	2.03532814979553	2.61469864845276	2.06074166297913
SNP_A-1780357	2.35008358955383	2.00352573394775	2.7072434425354	2.02995038032532
SNP_A-1780550	1.62289869785309	2.02293086051941	1.62642467021942	2.04115891456604
SNP_A-1780352	1.95674395561218	2.03663015365601	2.35488653182983	2.05658531188965
SNP_A-1780351	1.90388584136963	2.00287866592407	2.19908571243286	2.02798795700073
SNP_A-1780350	3.71569466590881	2.77533316612244	4.25858449935913	3.06525635719299
SNP_A-1780748	1.45924389362335	1.56427371501923	1.34645605087280	1.41128957271576
SNP_A-1780747	2.38194489479065	2.00462365150452	2.98354387283325	2.04303789138794
SNP_A-1780746	1.52583503723145	2.00462365150452	1.37867641448975	2.04303789138794
SNP_A-1780745	2.03111791610718	2.02706027030945	1.98461627960205	2.04985046386719
SNP_A-1780743	1.75967872142792	2.02732300758362	2.09147047996521	2.05198001861572
SNP_A-1780549	1.80831253528595	2.03679370880127	1.86730718612671	2.06402754783630
SNP_A-1780547	1.73473346233368	1.98977255821228	1.80278444290161	1.99830591678619
SNP_A-1780541	2.10550308227539	2.00352573394775	2.49541997909546	2.02995038032532
SNP_A-1780346	2.10353088378906	2.00047469139099	2.04804396629333	2.01305794715881
SNP_A-1780345	1.64924192428589	1.56427371501923	1.65665125846863	1.41128957271576
SNP_A-1780342	1.90357053279877	2.03255152702332	1.88250994682312	2.04987668991089
SNP_A-1780341	1.72212994098663	2.01340365409851	1.67700052261353	2.05017685890198
SNP_A-1780340	1.95754432678223	2.02765893936157	2.06762647628784	2.05349755287170
!sample_table_end
