^SAMPLE = GSM491144
!Sample_title = SF7223 p53 WT pten MT Map250kNsp
!Sample_geo_accession = GSM491144
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107481,PRBID:PRB16789,SRCNAME:7223,RAWFILE:16789_7223_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7223
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: HOMSUB.130R>G
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107481,PRBID:PRB16789,SRCNAME:7223,RAWFILE:16789_7223_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491144/suppl/GSM491144.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	1.97995138168335	2.00514125823975	1.43082320690155	2.03247737884521
SNP_A-1780618	1.65319514274597	2.02796316146851	1.71336793899536	2.03886985778809
SNP_A-1780617	1.61628997325897	2.02261400222778	1.77469432353973	2.04342985153198
SNP_A-1780778	1.26265633106232	2.01680564880371	1.24416291713715	2.03429007530212
SNP_A-1780616	1.44181692600250	2.01510286331177	1.53836870193481	2.03005623817444
SNP_A-1780613	2.02651667594910	2.01386642456055	2.33157610893250	2.02562952041626
SNP_A-1780419	1.35739815235138	2.00514125823975	1.39858746528625	2.03247737884521
SNP_A-1780612	1.74997341632843	2.01255536079407	2.03853726387024	2.03059101104736
SNP_A-1780418	2.00496363639832	2.01680564880371	2.01663875579834	2.03429007530212
SNP_A-1780611	2.59723949432373	2.02796316146851	2.71546888351440	2.03886985778809
SNP_A-1780610	2.04563117027283	2.0468692779541	1.68672382831573	2.05158305168152
SNP_A-1780415	2.81820201873779	2.01680564880371	3.85750436782837	2.03429007530212
SNP_A-1780576	1.64040493965149	2.01255536079407	1.64130008220673	2.03247737884521
SNP_A-1780413	1.86953437328339	2.02473759651184	1.66137301921844	2.05123376846313
SNP_A-1780412	1.74568474292755	2.01680564880371	1.35722470283508	2.03429007530212
SNP_A-1780574	2.96608710289001	2.02715229988098	2.63271927833557	2.04279899597168
SNP_A-1780379	1.02705824375153	1.67471134662628	0.655462086200714	1.52920019626617
SNP_A-1780572	2.37889409065247	2.02858805656433	1.91576981544495	2.06673145294189
SNP_A-1780378	2.11375331878662	2.02858805656433	2.22556710243225	2.0322368144989
SNP_A-1780377	1.41980814933777	2.02473759651184	1.05320835113525	2.05123376846313
!sample_table_end
