^SAMPLE = GSM489374
!Sample_title = SF7029 p53 MT pten WT Map250kSty
!Sample_geo_accession = GSM489374
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107460,PRBID:PRB16748,SRCNAME:7029,RAWFILE:16748_7029_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF7029
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: HETSUB.216V>A
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: WT
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107460,PRBID:PRB16748,SRCNAME:7029,RAWFILE:16748_7029_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489374/suppl/GSM489374.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	1.78121042251587	1.99380731582642	2.48646926879883	1.99864935874939
SNP_A-1780551	2.01504492759705	1.9969220161438	2.21421837806702	1.99489283561707
SNP_A-1780357	2.40095281600952	1.97649323940277	2.49642181396484	1.99458408355713
SNP_A-1780550	1.71054017543793	1.98544716835022	1.70704090595245	1.98752510547638
SNP_A-1780352	1.91368186473846	2.00811576843262	2.47668719291687	2.00243639945984
SNP_A-1780351	1.87094604969025	1.98683142662048	2.01386952400208	2.03168416023254
SNP_A-1780350	2.55600738525391	2.01585650444031	2.57967734336853	2.02841424942017
SNP_A-1780748	1.6528662443161	1.97756826877594	1.60443127155304	1.97096145153046
SNP_A-1780747	2.43835806846619	1.97693502902985	3.00948810577393	2.01091647148132
SNP_A-1780746	1.24198007583618	1.97693502902985	1.05926835536957	2.01091647148132
SNP_A-1780745	2.36533737182617	1.98481702804565	2.65687227249146	1.99546289443970
SNP_A-1780743	1.75673913955688	2.00270915031433	2.53502225875854	2.00886821746826
SNP_A-1780549	1.81677532196045	1.99380731582642	1.62327075004578	1.99864935874939
SNP_A-1780547	1.50669145584106	1.9998197555542	1.49357450008392	2.00537443161011
SNP_A-1780541	2.42241501808167	1.97649323940277	2.46778964996338	1.99458408355713
SNP_A-1780346	2.0166015625	1.9998197555542	1.84824132919312	2.00537443161011
SNP_A-1780345	2.36301374435425	1.97756826877594	2.59346294403076	1.97096145153046
SNP_A-1780342	2.45707678794861	1.97346651554108	2.51252126693726	1.98971378803253
SNP_A-1780341	1.49347281455994	1.9773907661438	1.66327881813049	2.00078487396240
SNP_A-1780340	1.88656258583069	1.98544716835022	1.63950264453888	1.98752510547638
!sample_table_end
