^SAMPLE = GSM489379
!Sample_title = SF7059 p53 WT pten MT Map250kSty
!Sample_geo_accession = GSM489379
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107465,PRBID:PRB16758,SRCNAME:7059,RAWFILE:16758_7059_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF7059
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: HETSUB.32I>S
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107465,PRBID:PRB16758,SRCNAME:7059,RAWFILE:16758_7059_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489379/suppl/GSM489379.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	1.86507678031921	2.07519721984863	2.42657327651978	2.10609555244446
SNP_A-1780551	2.18296337127686	2.01760530471802	2.60056686401367	2.02375864982605
SNP_A-1780357	2.57744932174683	2.01937794685364	2.62231326103210	2.03226780891418
SNP_A-1780550	1.81819379329681	2.01773405075073	2.01057839393616	2.01884150505066
SNP_A-1780352	1.82692325115204	2.02836298942566	2.13167858123779	2.01681280136108
SNP_A-1780351	1.81206154823303	1.70980405807495	1.93505311012268	1.63633680343628
SNP_A-1780350	2.63218164443970	2.32900714874268	2.77327251434326	2.47090601921082
SNP_A-1780748	1.58590018749237	1.67846202850342	1.49525880813599	1.54889500141144
SNP_A-1780747	2.38796877861023	2.02967667579651	3.1038601398468	2.09848475456238
SNP_A-1780746	1.72594201564789	2.02967667579651	1.60856497287750	2.09848475456238
SNP_A-1780745	1.90440726280212	2.06823348999023	2.07888770103455	2.10882520675659
SNP_A-1780743	1.66743445396423	2.02796387672424	2.04986310005188	2.05267977714539
SNP_A-1780549	1.98066234588623	2.07519721984863	1.99343168735504	2.10609555244446
SNP_A-1780547	2.00440502166748	2.02527379989624	2.09015154838562	2.03728818893433
SNP_A-1780541	2.22447371482849	2.01937794685364	2.03554844856262	2.03226780891418
SNP_A-1780346	1.95978987216949	2.02527379989624	1.94537413120270	2.03728818893433
SNP_A-1780345	1.97935855388641	1.67846202850342	1.88852345943451	1.54889500141144
SNP_A-1780342	1.90456557273865	2.03465890884399	2.030437707901	2.07543087005615
SNP_A-1780341	1.93468010425568	2.02926731109619	2.18378448486328	2.06612181663513
SNP_A-1780340	1.80003881454468	2.01773405075073	1.7390855550766	2.01884150505066
!sample_table_end
