^SAMPLE = GSM489376
!Sample_title = SF7034 p53 WT pten WT Map250kSty
!Sample_geo_accession = GSM489376
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107462,PRBID:PRB16752,SRCNAME:7034,RAWFILE:16752_7034_GBMTumors_SPR460_Map250kSty.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = sample id: SF7034
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: wt
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107462,PRBID:PRB16752,SRCNAME:7034,RAWFILE:16752_7034_GBMTumors_SPR460_Map250kSty.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3720
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489376/suppl/GSM489376.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 238378
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780358	2.04880976676941	1.96374893188477	2.45023393630981	1.95565640926361
SNP_A-1780551	1.97492110729218	1.96076202392578	1.88210690021515	1.96103668212891
SNP_A-1780357	2.72448396682739	1.95948565006256	2.68461799621582	1.96569347381592
SNP_A-1780550	1.79553771018982	1.95571887493134	1.96474063396454	1.96103644371033
SNP_A-1780352	2.05841517448425	1.96924340724945	2.59599304199219	1.94883632659912
SNP_A-1780351	1.99535572528839	1.97275793552399	2.56316566467285	2.00588965415955
SNP_A-1780350	2.85552501678467	2.29471492767334	2.52302002906799	2.40265345573425
SNP_A-1780748	1.41817831993103	1.59649050235748	1.23748958110809	1.45419049263000
SNP_A-1780747	2.34853816032410	2.28409075737000	3.3381929397583	2.42323136329651
SNP_A-1780746	1.85992312431335	2.28409075737000	1.78011417388916	2.42323136329651
SNP_A-1780745	2.92917227745056	2.28249073028564	3.44895267486572	2.39458441734314
SNP_A-1780743	1.81659269332886	1.96627831459045	2.49934577941895	1.96561682224274
SNP_A-1780549	1.87746107578278	1.96374893188477	1.77111947536469	1.95565640926361
SNP_A-1780547	1.47819340229034	1.95770239830017	1.64689457416534	1.93604075908661
SNP_A-1780541	2.35477781295776	1.95948565006256	2.22994804382324	1.96569347381592
SNP_A-1780346	2.10128521919250	1.97593975067139	1.96066725254059	1.97878468036652
SNP_A-1780345	2.16145086288452	1.59649050235748	2.53890252113342	1.45419049263000
SNP_A-1780342	2.309246301651	1.96937799453735	2.23758149147034	1.98086416721344
SNP_A-1780341	1.85797619819641	2.29175758361816	2.08961296081543	2.42241358757019
SNP_A-1780340	1.93055009841919	1.95571887493134	1.59376740455627	1.96103644371033
!sample_table_end
