^SAMPLE = GSM491148
!Sample_title = SF7276 p53 WT pten MT Map250kNsp
!Sample_geo_accession = GSM491148
!Sample_status = Public on Apr 22 2010
!Sample_submission_date = Dec 28 2009
!Sample_last_update_date = Apr 22 2010
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = SRCID:SRC107486,PRBID:PRB16799,SRCNAME:7276,RAWFILE:16799_7276_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = source: UCSF
!Sample_characteristics_ch1 = sample id: SF7276
!Sample_characteristics_ch1 = genome/variation: p53 exon 4-8 mutation status: wt
!Sample_characteristics_ch1 = genome/variation: pten exon 5-6 mutation status: HETSUB.133V>I
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Qiagen's  AllPrep DNA/RNA extraction kit (Catalog #80204) was used to extract DNA and RNA according to manufacturer's protocol
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix 500K Human Mapping 500K array manual
!Sample_hyb_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_scan_protocol = According to manufacturer's protocol (Affymetrix)
!Sample_description = SRCID:SRC107486,PRBID:PRB16799,SRCNAME:7276,RAWFILE:16799_7276_GBMTumors_SPR460_Map250kNsp.CEL
!Sample_data_processing = The genotyping copy number data were generated with Affymetrix's CNAT algorithm, version 4.  Nsp and Sty copy number data were also estimated using the dChip algorithm (2006 version, build Dec 22, 2005), normalized against normal hapmap samples (downloaded from affymetrix). Segmentation of copy number data was performed with GLAD, version: 1.16.0.
!Sample_platform_id = GPL3718
!Sample_contact_name = Anthony,Steve,Guerrero
!Sample_contact_department = Bioinformatics
!Sample_contact_institute = Genentech
!Sample_contact_address = 1 DNA Way
!Sample_contact_city = South San Francisco
!Sample_contact_state = CA
!Sample_contact_zip/postal_code = 94080
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM491nnn/GSM491148/suppl/GSM491148.CEL.gz
!Sample_series_id = GSE19612
!Sample_data_row_count = 262338
#ID_REF = Probe
#CNAT4 = Affy CNAT4 normalized copy number
#CNAT4_GLAD = Affy CNAT4 normalized copy number following GLAD segmentation
#dCHIP = dChip normalized copy number
#VALUE = dChip normalized copy number following GLAD segmentation
!sample_table_begin
ID_REF	CNAT4	CNAT4_GLAD	dCHIP	VALUE
SNP_A-1780619	1.93496572971344	2.01481509208679	1.62548005580902	2.04395794868469
SNP_A-1780618	2.03562521934509	2.04680323600769	2.50372171401978	2.06516194343567
SNP_A-1780617	2.26526832580566	2.03725910186768	2.40137052536011	2.06188344955444
SNP_A-1780778	1.39268207550049	2.03235864639282	1.33769953250885	2.05653953552246
SNP_A-1780616	1.67686200141907	2.02431678771973	1.91010987758636	2.04557561874390
SNP_A-1780613	1.88502418994904	2.02431678771973	1.73412466049194	2.04557561874390
SNP_A-1780419	1.25479006767273	1.71811664104462	1.18466341495514	1.61747634410858
SNP_A-1780612	1.76288449764252	2.0195529460907	2.21714806556702	2.04889798164368
SNP_A-1780418	2.11416363716125	2.03235864639282	1.97830152511597	2.05653953552246
SNP_A-1780611	2.55294585227966	2.04680323600769	2.47003722190857	2.06516194343567
SNP_A-1780610	1.69995439052582	1.68872106075287	1.47322070598602	1.56279253959656
SNP_A-1780415	3.02583003044128	2.03235864639282	3.93523144721985	2.05653953552246
SNP_A-1780576	1.75111758708954	2.0195529460907	1.71706640720367	2.04889798164368
SNP_A-1780413	2.08265089988708	2.03055334091187	1.94921851158142	2.05844283103943
SNP_A-1780412	2.32085108757019	2.03235864639282	1.88191032409668	2.05653953552246
SNP_A-1780574	2.77112722396851	2.03812146186829	2.20276355743408	2.05660009384155
SNP_A-1780379	0.869334936141968	1.67856156826019	0.805623829364777	1.54786348342896
SNP_A-1780572	2.22666716575623	2.03831124305725	1.85336375236511	2.05708456039429
SNP_A-1780378	1.97519767284393	2.03831124305725	2.11144733428955	2.05708456039429
SNP_A-1780377	1.44998705387115	2.03055334091187	1.38293385505676	2.05844283103943
!sample_table_end
