^SAMPLE = GSM847442
!Sample_title = LFS-adrenocortical carcinoma tumor 1
!Sample_geo_accession = GSM847442
!Sample_status = Public on Jan 19 2012
!Sample_submission_date = Dec 09 2011
!Sample_last_update_date = Jan 19 2012
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = LFS-adrenocortical carcinoma tumor 1
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = tumor type: adrenocortical carcinomas
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from tissues on dry ice by standard Proteinase K-SDS protocol, followed by phenol-chloroform extraction and ethanol precipitation.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_data_processing = Genotyping (CN5) and copy number analysis (Birdseed_v2) with the Affymetrix Genotyping Console. Standard export of copy number results (.CN5.CNCHP file)
!Sample_platform_id = GPL6801
!Sample_contact_name = Diana,M,Merino
!Sample_contact_email = diana.merino@utoronto.ca
!Sample_contact_laboratory = Malkin
!Sample_contact_department = Genetics and Genome Biology
!Sample_contact_institute = The Hospital for Sick Children
!Sample_contact_address = 686 Bay St.
!Sample_contact_city = Toronto
!Sample_contact_state = Ontario
!Sample_contact_zip/postal_code = M5V0A4
!Sample_contact_country = Canada
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847442/suppl/GSM847442.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM847nnn/GSM847442/suppl/GSM847442.CNCHP.gz
!Sample_series_id = GSE34323
!Sample_data_row_count = 1812237
#ID_REF = 
#VALUE = CN STATE
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	2.000000	-0.180282	2.315382	nan	nan
CN_473964	2.000000	0.239593	2.315482	nan	nan
CN_473965	2.000000	-0.006487	2.315503	nan	nan
CN_473981	2.000000	0.320682	2.317008	nan	nan
CN_473982	2.000000	-0.117639	2.317032	nan	nan
CN_497981	2.000000	-0.204331	2.330658	nan	nan
CN_502615	2.000000	-0.263947	2.349123	nan	nan
CN_502613	2.000000	0.523378	2.349211	nan	nan
CN_502614	2.000000	0.241434	2.349670	nan	nan
CN_502616	2.000000	0.712327	2.349694	nan	nan
CN_502843	2.000000	0.099819	2.366986	nan	nan
CN_466171	2.000000	-0.705694	1.414634	nan	nan
CN_468414	2.000000	0.203844	1.414733	nan	nan
CN_468412	2.000000	-0.609401	1.414755	nan	nan
CN_468413	2.000000	-0.331984	1.414759	nan	nan
CN_470565	2.000000	-0.327794	1.414877	nan	nan
CN_468424	2.000000	-0.004263	1.416492	nan	nan
CN_468425	2.000000	-0.164670	1.416508	nan	nan
CN_460512	2.000000	0.272840	2.255973	nan	nan
CN_460513	2.000000	-0.079693	2.255972	nan	nan
!sample_table_end
