^SAMPLE = GSM489835
!Sample_title = 07-0425_N_Mapping250K_Nsp
!Sample_geo_accession = GSM489835
!Sample_status = Public on Apr 29 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Dec 28 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MPD specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease category: blast phase_ET
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction
!Sample_label_ch1 = biotin phytoerythrin
!Sample_label_protocol_ch1 = Affymetrix standard
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_data_processing = CNAG/AsCNAR 3.0 After appropriate normalization of mean array intensities, signal ratios between tumours and anonymous normal references were calculated in an allele-specific manner, and allele-specific copy numbers were inferred from the observed signal ratios based on the hidden Markov model using CNAG/AsCNAR 3.0 software (http://www.genome.umin.jp).
!Sample_platform_id = GPL3718
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489835/suppl/GSM489835.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489835/suppl/GSM489835.CHP.gz
!Sample_series_id = GSE19647
!Sample_data_row_count = 262264
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_test = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_test	Call_reference
SNP_A-1886933	-0.021097	0.441837	-1.254881	2	1	1	3	1
SNP_A-1902458	-0.117617	0.378309	-1.584152	2	0	0	1	1
SNP_A-2131660	-0.193287	0.288198	-0.930650	2	1	1	0	1
SNP_A-4221087	-0.071638	0.296260	-1.017730	2	0	0	1	1
SNP_A-1884606	-0.096285	0.000000	0.000000	2	0	0	1	1
SNP_A-2235839	0.328716	0.642038	-0.939561	2	1	1	3	1
SNP_A-2218153	-0.500521	-0.480351	-0.520978	2	1	1	2	2
SNP_A-1919019	0.104033	0.510436	-0.821450	2	0	0	3	1
SNP_A-1815933	-0.062172	0.016130	-0.144970	2	1	1	2	2
SNP_A-2115098	0.056464	0.551320	-1.015996	2	0	0	1	1
SNP_A-2264565	0.155359	0.596478	-1.349062	2	1	1	3	1
SNP_A-1788728	0.155168	0.347475	-0.883833	2	1	1	3	1
SNP_A-4218776	-0.183803	0.000000	0.000000	2	0	0	1	1
SNP_A-2082194	-0.131512	0.266282	-1.798441	2	1	1	1	1
SNP_A-2135694	-0.250205	0.298742	-1.339317	2	1	1	3	1
SNP_A-4220764	-0.148133	0.419559	-0.916066	2	1	1	3	1
SNP_A-1796345	0.269351	0.000000	0.000000	2	0	0	1	1
SNP_A-1789472	0.012555	0.024455	0.000556	2	1	1	2	2
SNP_A-1934233	0.149201	0.203319	0.092973	2	1	1	2	2
SNP_A-4207031	0.375320	0.659020	-0.592715	2	1	1	0	1
!sample_table_end
