^SAMPLE = GSM489944
!Sample_title = sAML-F2_N_Mapping250K_Nsp
!Sample_geo_accession = GSM489944
!Sample_status = Public on Apr 29 2010
!Sample_submission_date = Dec 23 2009
!Sample_last_update_date = Dec 28 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MPD specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease category: blast phase_PV
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = standard DNA extraction
!Sample_label_ch1 = biotin phytoerythrin
!Sample_label_protocol_ch1 = Affymetrix standard
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_data_processing = CNAG/AsCNAR 3.0 After appropriate normalization of mean array intensities, signal ratios between tumours and anonymous normal references were calculated in an allele-specific manner, and allele-specific copy numbers were inferred from the observed signal ratios based on the hidden Markov model using CNAG/AsCNAR 3.0 software (http://www.genome.umin.jp).
!Sample_platform_id = GPL3718
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489944/suppl/GSM489944.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM489nnn/GSM489944/suppl/GSM489944.CHP.gz
!Sample_series_id = GSE19647
!Sample_data_row_count = 262264
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_test = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_test	Call_reference
SNP_A-1886933	-0.118841	0.310436	-0.894511	2	1	1	3	1
SNP_A-1902458	-0.323217	0.261995	-1.003904	2	1	1	0	1
SNP_A-2131660	0.207989	0.645348	-0.444043	2	1	1	0	1
SNP_A-4221087	0.236764	0.474216	-0.711984	2	1	1	1	1
SNP_A-1884606	-0.035710	0.000000	0.000000	2	0	0	1	1
SNP_A-2235839	0.012531	0.000000	0.000000	2	1	1	2	1
SNP_A-2218153	-0.017313	0.000000	0.000000	2	1	1	1	1
SNP_A-1919019	0.073382	0.452736	-0.859444	2	1	1	3	1
SNP_A-1815933	-0.044801	-0.031472	-0.058255	2	1	1	2	2
SNP_A-2115098	0.043893	0.442370	-0.710104	2	1	1	1	1
SNP_A-2264565	0.176502	0.000000	0.000000	2	1	1	3	1
SNP_A-1788728	0.194850	0.381123	-0.560851	2	1	1	3	1
SNP_A-4218776	-0.172862	0.000000	0.000000	2	0	0	1	1
SNP_A-2082194	0.042594	0.047203	0.037970	2	1	1	2	2
SNP_A-2135694	-0.073084	0.032114	-0.186560	2	1	1	2	2
SNP_A-4220764	0.024424	0.060003	-0.012055	2	1	1	2	2
SNP_A-1796345	-0.000563	0.000000	0.000000	2	0	0	3	1
SNP_A-1789472	0.105850	0.000000	0.000000	2	1	1	3	1
SNP_A-1934233	0.222062	0.000000	0.000000	2	1	1	3	1
SNP_A-4207031	0.569237	0.714646	-0.541500	2	1	1	0	1
!sample_table_end
