^SAMPLE = GSM193854
!Sample_title = Case 30, DCIS, Grade 3, CGH experiment
!Sample_geo_accession = GSM193854
!Sample_status = Public on Nov 24 2008
!Sample_submission_date = May 23 2007
!Sample_last_update_date = Nov 18 2008
!Sample_type = genomic
!Sample_channel_count = 2
!Sample_source_name_ch1 = Case 30, DCIS, Grade 3, CGH experiment
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Sample Type:DCIS;Grade:3
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = DCIS foci were isolated from 10 micrometer serial frozen tissue sections by laser capture microdissection (PALM Microlaser Technologies AG, Bernried, Germany), guided by interval sections stained with haematoxylin and eosin. In addition, LCIS and co-existing areas of atypical ductal hyperplasia (ADH), proliferative disease without atypia (PDWA) and benign epithelium were sampled from a proportion of cases. For in situ lesions care was taken to capture pure intraduct cell populations. Benign epithelium samples were lobular tissue collected with intralobular stroma. 
!Sample_extract_protocol_ch1 = 
!Sample_extract_protocol_ch1 = DNA was extracted from laser microdissected material using the QIAamp DNA Micro Kit (Qiagen Inc., Valencia, CA, USA) and quantitated using the PicoGreen dsDNA Quantitation Reagent (Molecular Probes) both according to the manufacturers instructions. Ten nanograms of DNA was amplified using the GenomiPhi DNA Amplification Kit (Amersham Biosciences, Piscataway, NJ, NY) according to the manufacturerâs instructions.
!Sample_label_ch1 = Cy3
!Sample_label_protocol_ch1 = DNA was labelled with the Bioprime Kit (Invitrogen) using a modified protocol. Briefly, 3 micrograms of amplified test and reference DNA were directly labelled with either Cy3-dUTP or Cy5-dUTP (see Supplementary Methods for detailed description of labelling protocol). Samples were hybridised to the same oligonucleotide microarrays used for gene expression profiling.
!Sample_source_name_ch2 = Promega Normal male genomic DNA
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_characteristics_ch2 = Promega Normal male DNA
!Sample_molecule_ch2 = genomic DNA
!Sample_extract_protocol_ch2 = DCIS foci were isolated from 10 micrometer serial frozen tissue sections by laser capture microdissection (PALM Microlaser Technologies AG, Bernried, Germany), guided by interval sections stained with haematoxylin and eosin. In addition, LCIS and co-existing areas of atypical ductal hyperplasia (ADH), proliferative disease without atypia (PDWA) and benign epithelium were sampled from a proportion of cases. For in situ lesions care was taken to capture pure intraduct cell populations. Benign epithelium samples were lobular tissue collected with intralobular stroma. 
!Sample_extract_protocol_ch2 = 
!Sample_extract_protocol_ch2 = DNA was extracted from laser microdissected material using the QIAamp DNA Micro Kit (Qiagen Inc., Valencia, CA, USA) and quantitated using the PicoGreen dsDNA Quantitation Reagent (Molecular Probes) both according to the manufacturers instructions. Ten nanograms of DNA was amplified using the GenomiPhi DNA Amplification Kit (Amersham Biosciences, Piscataway, NJ, NY) according to the manufacturerâs instructions.
!Sample_label_ch2 = Cy5
!Sample_label_protocol_ch2 = DNA was labelled with the Bioprime Kit (Invitrogen) using a modified protocol. Briefly, 3 micrograms of amplified test and reference DNA were directly labelled with either Cy3-dUTP or Cy5-dUTP (see Supplementary Methods for detailed description of labelling protocol). Samples were hybridised to the same oligonucleotide microarrays used for gene expression profiling.
!Sample_hyb_protocol = See label protocol
!Sample_scan_protocol = Agilent scanner
!Sample_description = Case 30, DCIS, Grade 3, CGH experiment
!Sample_data_processing = Median-centered Log2 ratio
!Sample_platform_id = GPL5326
!Sample_contact_name = Sean,,Davis
!Sample_contact_email = sdavis2@mail.nih.gov
!Sample_contact_phone = 301-435-2652
!Sample_contact_laboratory = Genetics Branch
!Sample_contact_institute = National Cancer Institute
!Sample_contact_address = 37 Convent Drive, Room 6138
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM193nnn/GSM193854/suppl/GSM193854.txt.gz
!Sample_series_id = GSE7882
!Sample_data_row_count = 36288
#ID_REF = ID in platform
#Red Intensity = Background-subtracted Red Intensity
#Green Intensity = Background-subtracted Green Intensity
#VALUE = Log2 Ratio
!sample_table_begin
ID_REF	Red Intensity	Green Intensity	VALUE
1	212	314.6	0.124315435220335
2	1082.7	939.7	0.908682837363634
3	574.2	383	0.481301103755553
4	675.2	771.4	0.378597991186964
5	1750.5	1680.5	-0.200084272579203
6	382.7	577.1	-0.393093890143935
7	513.6	537.6	0.0323401981964944
8	1559.6	651.5	-0.618172124451609
9	1475.1	613.7	-0.441216101818985
10	475	320.7	-2.2307232524194
11	474.4	531.6	-1.23495996845162
12	893.8	1000.5	-0.95420618076428
13	566.7	352	-0.0465739444546296
14	632	274.3	0.0245382102016967
15	412.8	360.9	0.00141765802880212
16	259.4	285.7	-0.277551894745538
17	610.2	228.2	-0.730435556086522
18	767.4	635	-1.14647118237530
19	1076.1	671.8	-1.36129815561598
20	312.5	192.9	-1.03416566010645
!sample_table_end
