^SAMPLE = GSM1904017
!Sample_title = Ovarian Sample GL 5113
!Sample_geo_accession = GSM1904017
!Sample_status = Public on Oct 07 2015
!Sample_submission_date = Oct 07 2015
!Sample_last_update_date = Oct 07 2015
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = short time OVCA survivor
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: OVCA
!Sample_characteristics_ch1 = survival: ST
!Sample_characteristics_ch1 = tissue: Ovary
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = Tissue were collected according to standard conditions.
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = None
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = As per manufacturer (Affymetrix)
!Sample_hyb_protocol = DNA was restriction digested, PCR amplified, fragmented, labeled and hybridized to each array according to the manufacturer's instructions.
!Sample_scan_protocol = The Arrays were then washed using Affymetrix fluidics stations, and scanned using the Gene Chip Scanner 3000.
!Sample_description = ST
!Sample_data_processing = The array image was acquired using Affymetrix GeneChipÂ® Operating Software (GCOS version 1.4). Copy number values for individual SNPs were extracted and converted from CEL files into signal intensities using GTYPE 4.1 and Affymetrix Copy Number Analysis Tool (CNAT 4.0.1) softwares. Genomic Smoothing analysis was performed by using the smoothing window of 0 Mb, and inferred copy number states were derived from a Hidden Markov Model (HMM) based algorithm implemented in CNAT 4.0.1. Circular Binary Segmentation (Ohlsen et al., 2004) was applied using DNAcopy package for R Bioconductor on raw data.
!Sample_platform_id = GPL6801
!Sample_contact_name = Douglas,,Levine
!Sample_contact_laboratory = GYN Res Lab
!Sample_contact_department = Surgery
!Sample_contact_institute = MSKCC
!Sample_contact_address = 1275 York Ave.
!Sample_contact_city = New York
!Sample_contact_state = NY
!Sample_contact_zip/postal_code = 10065
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1904nnn/GSM1904017/suppl/GSM1904017_05675_23_GL_5113_GenomeWideSNP_6.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1904nnn/GSM1904017/suppl/GSM1904017_05675_23_GL_5113_GenomeWideSNP_6.CN5.CNCHP.gz
!Sample_series_id = GSE73822
!Sample_data_row_count = 1813358
#ID_REF = 
#VALUE = CN STATE
#CHROMOSOME = 
#POSITION = 
#LOG2 RATIO = 
#SMOOTH SIGNAL = 
#LOH = 
#ALLELE DIFFERENCE = 
!sample_table_begin
ID_REF	VALUE	CHROMOSOME	POSITION	LOG2 RATIO	SMOOTH SIGNAL	LOH	ALLELE DIFFERENCE
CN_473963	1.000000	1	61723	-0.263557	1.148742	nan	nan
CN_473964	1.000000	1	61796	-0.386442	1.148772	nan	nan
CN_473965	1.000000	1	61811	-0.633986	1.148779	nan	nan
CN_473981	1.000000	1	62908	-0.665271	1.149244	nan	nan
CN_473982	1.000000	1	62925	-0.615802	1.149251	nan	nan
CN_497981	1.000000	1	72764	-0.067640	1.153593	nan	nan
CN_502615	1.000000	1	85924	1.046624	1.159906	nan	nan
CN_502613	1.000000	1	85986	-0.345205	1.159937	nan	nan
CN_502614	1.000000	1	86312	-1.126031	1.160101	nan	nan
CN_502616	1.000000	1	86329	-1.867469	1.160109	nan	nan
CN_502843	3.000000	1	98590	0.111147	1.166562	nan	nan
CN_466171	3.000000	1	228694	0.553588	4.200355	nan	nan
CN_468414	3.000000	1	229063	1.481495	4.200424	nan	nan
CN_468412	3.000000	1	229146	0.652007	4.200440	nan	nan
CN_468413	3.000000	1	229161	-0.113376	4.200442	nan	nan
CN_470565	3.000000	1	229607	0.274492	4.200526	nan	nan
CN_468424	3.000000	1	235658	0.527670	4.201668	nan	nan
CN_468425	3.000000	1	235716	0.790415	4.201679	nan	nan
CN_460512	3.000000	1	356431	0.702176	4.533810	nan	nan
CN_460513	3.000000	1	356530	0.610364	4.533810	nan	nan
!sample_table_end
