^SAMPLE = GSM1906969
!Sample_title = Multiple myeloma patient 31
!Sample_geo_accession = GSM1906969
!Sample_status = Public on Dec 01 2016
!Sample_submission_date = Oct 13 2015
!Sample_last_update_date = Dec 01 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow sample of patient at diagnosis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: multiple myeloma
!Sample_characteristics_ch1 = tissue: bone marrow
!Sample_characteristics_ch1 = translocations: non IGH-t(8q24/MYC); t(11;14)/IGH-CCND1
!Sample_characteristics_ch1 = hyperdiploidy: NO
!Sample_characteristics_ch1 = additional aberrations: None identified
!Sample_biomaterial_provider_ch1 = Lucienne Michaux
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from bone marrow samples at diagnosis using the Maxwell system of Promega. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to the Affymetrix CytoScan HD array according to the manufacturer's instructions. The arrays were then washed using Affymetrix Fluidics stations.
!Sample_scan_protocol = The arrays were scanned using the GeneChip Scanner 3000.
!Sample_description = MM31
!Sample_data_processing = The intensity data in the original CEL files was analysed using Affymetrix Chromosome Analysis Suite (ChAS). The CYCHP files contain the output information of this analysis. The CYCHP files contain copy number, LOH, mosaicism and genotype call information.
!Sample_platform_id = GPL16131
!Sample_contact_name = Isabel,Juliana Frans,Hofman
!Sample_contact_laboratory = Laboratory for Disease Mechanisms in Cancer
!Sample_contact_department = Oncology
!Sample_contact_institute = KU Leuven
!Sample_contact_address = Herestraat 49
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906969/suppl/GSM1906969_MM31.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906969/suppl/GSM1906969_MM31.cychp.gz
!Sample_series_id = GSE73976
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.148081	0.052631	2.032516
C-4WYLN	-0.252079	0.062411	2.033413
C-3BFNY	0.009421	-0.090150	2.032823
C-7ONNE	0.040226	-0.079236	2.032614
C-6HYCN	0.070949	0.088266	2.032904
C-7SCGC	0.377426	0.101334	2.032650
C-7RZQQ	-0.138014	-0.056442	2.032820
C-7RZWZ	-0.217617	-0.040419	2.032675
C-7SEBI	0.112017	-0.119398	2.032510
C-7RZIL	-0.338231	-0.099909	2.033547
C-4NQTX	-0.370650	-0.261661	2.034495
C-7SDKW	-0.122645	-0.238539	2.034489
S-3WRNV	nan	nan	nan
C-7RXVK	0.348389	0.167004	2.034881
C-4LHKS	0.046240	0.193552	2.034988
C-7RWHE	-0.046468	0.037253	2.035407
C-7SBEJ	0.116333	0.066686	2.036089
C-7RYJO	-0.571885	-0.203007	2.036948
C-7SEGS	0.192726	-0.171522	2.037948
C-4LLXK	-0.220778	-0.306778	2.038070
!sample_table_end
