^SAMPLE = GSM1906954
!Sample_title = Multiple myeloma patient 16
!Sample_geo_accession = GSM1906954
!Sample_status = Public on Dec 01 2016
!Sample_submission_date = Oct 13 2015
!Sample_last_update_date = Dec 01 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow sample of patient at diagnosis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: multiple myeloma
!Sample_characteristics_ch1 = tissue: bone marrow
!Sample_characteristics_ch1 = translocations: t(14;20)/IGH-MAFB
!Sample_characteristics_ch1 = hyperdiploidy: NO
!Sample_characteristics_ch1 = additional aberrations: del(13q14)/RB1; del(17p13)/TP53
!Sample_biomaterial_provider_ch1 = Lucienne Michaux
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from bone marrow samples at diagnosis using the Maxwell system of Promega. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to the Affymetrix CytoScan HD array according to the manufacturer's instructions. The arrays were then washed using Affymetrix Fluidics stations.
!Sample_scan_protocol = The arrays were scanned using the GeneChip Scanner 3000.
!Sample_description = MM16
!Sample_data_processing = The intensity data in the original CEL files was analysed using Affymetrix Chromosome Analysis Suite (ChAS). The CYCHP files contain the output information of this analysis. The CYCHP files contain copy number, LOH, mosaicism and genotype call information.
!Sample_platform_id = GPL16131
!Sample_contact_name = Isabel,Juliana Frans,Hofman
!Sample_contact_laboratory = Laboratory for Disease Mechanisms in Cancer
!Sample_contact_department = Oncology
!Sample_contact_institute = KU Leuven
!Sample_contact_address = Herestraat 49
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906954/suppl/GSM1906954_MM16.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906954/suppl/GSM1906954_MM16.cychp.gz
!Sample_series_id = GSE73976
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.164645	0.096761	2.026950
C-4WYLN	-0.234731	0.045530	2.026289
C-3BFNY	0.053353	0.010433	2.026138
C-7ONNE	0.130761	-0.038693	2.024578
C-6HYCN	0.226880	0.052619	2.025052
C-7SCGC	-0.015335	0.007616	2.024230
C-7RZQQ	-0.021371	-0.049393	2.023889
C-7RZWZ	-0.267738	-0.088406	2.023983
C-7SEBI	0.081917	0.079387	2.023525
C-7RZIL	-0.166664	0.048011	2.023834
C-4NQTX	-0.040917	-0.044966	2.024241
C-7SDKW	0.140776	-0.067322	2.023379
S-3WRNV	nan	nan	nan
C-7RXVK	0.083368	0.183209	2.023420
C-4LHKS	0.428883	0.170957	2.023483
C-7RWHE	-0.292184	0.039638	2.023727
C-7SBEJ	0.212005	0.038270	2.023976
C-7RYJO	0.352540	-0.243394	2.024191
C-7SEGS	-0.371913	-0.233408	2.025090
C-4LLXK	-0.615674	-0.395410	2.025384
!sample_table_end
