^SAMPLE = GSM1906944
!Sample_title = Multiple myeloma patient 07
!Sample_geo_accession = GSM1906944
!Sample_status = Public on Dec 01 2016
!Sample_submission_date = Oct 13 2015
!Sample_last_update_date = Dec 01 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow sample of patient at diagnosis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: multiple myeloma
!Sample_characteristics_ch1 = tissue: bone marrow
!Sample_characteristics_ch1 = translocations: None identified
!Sample_characteristics_ch1 = hyperdiploidy: YES
!Sample_characteristics_ch1 = additional aberrations: gain 1q21; del(13q14)/RB1
!Sample_biomaterial_provider_ch1 = Lucienne Michaux
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from bone marrow samples at diagnosis using the Maxwell system of Promega. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to the Affymetrix CytoScan HD array according to the manufacturer's instructions. The arrays were then washed using Affymetrix Fluidics stations.
!Sample_scan_protocol = The arrays were scanned using the GeneChip Scanner 3000.
!Sample_description = MM07
!Sample_data_processing = The intensity data in the original CEL files was analysed using Affymetrix Chromosome Analysis Suite (ChAS). The CYCHP files contain the output information of this analysis. The CYCHP files contain copy number, LOH, mosaicism and genotype call information.
!Sample_platform_id = GPL16131
!Sample_contact_name = Isabel,Juliana Frans,Hofman
!Sample_contact_laboratory = Laboratory for Disease Mechanisms in Cancer
!Sample_contact_department = Oncology
!Sample_contact_institute = KU Leuven
!Sample_contact_address = Herestraat 49
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906944/suppl/GSM1906944_MM07.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906944/suppl/GSM1906944_MM07.cychp.gz
!Sample_series_id = GSE73976
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.026698	0.127703	1.872363
C-4WYLN	-0.074752	0.218668	1.871269
C-3BFNY	0.130599	0.021100	1.869897
C-7ONNE	0.397811	0.112884	1.870461
C-6HYCN	0.221124	0.028146	1.870093
C-7SCGC	0.137885	0.121458	1.869624
C-7RZQQ	-0.187069	-0.089523	1.869677
C-7RZWZ	-0.106033	0.005824	1.869439
C-7SEBI	0.283159	-0.041918	1.869025
C-7RZIL	0.038917	0.055684	1.869854
C-4NQTX	-0.183960	-0.173269	1.870880
C-7SDKW	-0.371139	-0.073523	1.869878
S-3WRNV	nan	nan	nan
C-7RXVK	-0.115969	-0.171885	1.869345
C-4LHKS	0.039412	-0.070461	1.869179
C-7RWHE	-0.672001	-0.315103	1.869825
C-7SBEJ	-0.021705	-0.212804	1.869861
C-7RYJO	-0.668070	-0.181259	1.870696
C-7SEGS	-0.084355	-0.079189	1.870306
C-4LLXK	-0.118216	-0.338625	1.870644
!sample_table_end
