^SAMPLE = GSM1906953
!Sample_title = Multiple myeloma patient 15
!Sample_geo_accession = GSM1906953
!Sample_status = Public on Dec 01 2016
!Sample_submission_date = Oct 13 2015
!Sample_last_update_date = Dec 01 2016
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = Bone marrow sample of patient at diagnosis
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease state: multiple myeloma
!Sample_characteristics_ch1 = tissue: bone marrow
!Sample_characteristics_ch1 = translocations: non IGH-t(8q24/MYC)
!Sample_characteristics_ch1 = hyperdiploidy: NO
!Sample_characteristics_ch1 = additional aberrations: gain 1q21
!Sample_biomaterial_provider_ch1 = Lucienne Michaux
!Sample_treatment_protocol_ch1 = None
!Sample_growth_protocol_ch1 = None
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = Genomic DNA was extracted from bone marrow samples at diagnosis using the Maxwell system of Promega. DNA quality and quantity were assessed using a NanoDrop Spectrophotometer.
!Sample_label_ch1 = Biotin
!Sample_label_protocol_ch1 = DNA was restriction digested, PCR amplified, fragmented and labeled according to the manufacturer's instructions.
!Sample_hyb_protocol = DNA was hybridized to the Affymetrix CytoScan HD array according to the manufacturer's instructions. The arrays were then washed using Affymetrix Fluidics stations.
!Sample_scan_protocol = The arrays were scanned using the GeneChip Scanner 3000.
!Sample_description = MM15
!Sample_data_processing = The intensity data in the original CEL files was analysed using Affymetrix Chromosome Analysis Suite (ChAS). The CYCHP files contain the output information of this analysis. The CYCHP files contain copy number, LOH, mosaicism and genotype call information.
!Sample_platform_id = GPL16131
!Sample_contact_name = Isabel,Juliana Frans,Hofman
!Sample_contact_laboratory = Laboratory for Disease Mechanisms in Cancer
!Sample_contact_department = Oncology
!Sample_contact_institute = KU Leuven
!Sample_contact_address = Herestraat 49
!Sample_contact_city = Leuven
!Sample_contact_zip/postal_code = 3000
!Sample_contact_country = Belgium
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906953/suppl/GSM1906953_MM15.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1906nnn/GSM1906953/suppl/GSM1906953_MM15.cychp.gz
!Sample_series_id = GSE73976
!Sample_data_row_count = 2749693
#ID_REF = 
#VALUE = LOG2 RATIO
#WEIGHTED LOG2 RATIO = 
#SMOOTH SIGNAL = 
!sample_table_begin
ID_REF	VALUE	WEIGHTED LOG2 RATIO	SMOOTH SIGNAL
C-7SARK	0.035988	0.022068	1.985672
C-4WYLN	-0.321107	-0.079328	1.985581
C-3BFNY	0.142636	-0.033225	1.985089
C-7ONNE	-0.079852	-0.131848	1.984663
C-6HYCN	0.320807	0.231378	1.984889
C-7SCGC	0.038226	0.138150	1.983423
C-7RZQQ	0.259780	0.154017	1.983050
C-7RZWZ	-0.026747	0.068519	1.982680
C-7SEBI	0.290064	0.184522	1.981756
C-7RZIL	0.009482	0.108694	1.984102
C-4NQTX	0.170986	0.074486	1.985636
C-7SDKW	-0.093031	0.009800	1.985553
S-3WRNV	nan	nan	nan
C-7RXVK	0.227508	0.177437	1.985946
C-4LHKS	0.317973	0.124866	1.986229
C-7RWHE	-0.302392	0.035656	1.986573
C-7SBEJ	0.090543	-0.004321	1.987348
C-7RYJO	-0.440588	-0.203849	1.987545
C-7SEGS	-0.134857	-0.231198	1.988795
C-4LLXK	-0.392055	-0.367778	1.988818
!sample_table_end
