^SAMPLE = GSM379238
!Sample_title = MDS.U203
!Sample_geo_accession = GSM379238
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: RAEB2
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U203
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2005
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379238/suppl/GSM379238.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379238/suppl/GSM379238.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 58494
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1677174	0.579378	1.353634	-1.222657	2	0	0	1	1
SNP_A-1678466	0.202626	0.296116	0.102655	2	1	1	2	2
SNP_A-1676440	-0.168673	0.329746	-2.225646	2	0	0	1	1
SNP_A-1662392	-0.164923	0.421236	-1.391325	2	0	0	1	1
SNP_A-1685736	-0.093367	0.503265	-1.476744	2	0	0	1	1
SNP_A-1681384	-0.286776	0.000000	0.000000	2	0	0	3	1
SNP_A-1642581	0.129115	0.817426	-2.625995	2	0	0	3	1
SNP_A-1669029	0.218908	0.228102	0.209655	2	1	1	2	2
SNP_A-1718237	-0.028332	0.000000	0.000000	2	0	0	1	1
SNP_A-1748467	0.490365	0.000000	0.000000	2	0	0	1	1
SNP_A-1705537	-0.226384	0.564014	-1.506869	2	0	0	1	1
SNP_A-1683756	-0.022101	0.102285	-0.158232	2	1	1	2	2
SNP_A-1696782	0.074639	0.669691	-1.365209	2	0	0	3	1
SNP_A-1673422	0.381174	0.908616	-0.805525	2	0	0	3	1
SNP_A-1670878	-0.095841	0.402523	-1.638181	2	0	0	3	1
SNP_A-1743511	0.043567	0.390351	-2.013508	2	0	0	3	1
SNP_A-1736635	-0.067596	0.522911	-1.242158	2	0	0	3	1
SNP_A-1666738	0.297742	0.954505	-1.876081	2	0	0	3	1
SNP_A-1721407	-0.017381	0.000851	-0.035846	2	1	1	2	2
SNP_A-1686722	-0.235746	0.570600	-0.884862	2	0	0	1	1
!sample_table_end
