^SAMPLE = GSM379153
!Sample_title = MDS.U130
!Sample_geo_accession = GSM379153
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: CMML2
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U130
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2004
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379153/suppl/GSM379153.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379153/suppl/GSM379153.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 56859
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1718890	0.046062	0.504996	-0.566099	2	0	0	3	1
SNP_A-1668776	-0.020621	0.676000	-1.333193	2	1	1	3	1
SNP_A-1723597	0.000650	0.578590	-1.437814	2	0	0	1	1
SNP_A-1728870	0.492069	0.000000	0.000000	2	0	0	1	1
SNP_A-1669946	0.184588	0.238093	0.129021	2	1	1	2	2
SNP_A-1708099	0.349325	0.000000	0.000000	2	0	0	1	1
SNP_A-1716798	0.074036	0.130336	0.015449	2	1	1	2	2
SNP_A-1701872	0.233733	0.977673	-0.999768	2	1	1	3	1
SNP_A-1697748	-0.371393	0.422962	-0.885929	2	1	1	1	1
SNP_A-1699138	-0.333066	0.478274	-0.533899	2	1	1	3	1
SNP_A-1750020	-0.070091	0.000000	0.000000	2	1	1	3	1
SNP_A-1646481	-0.074848	0.621010	-1.022165	2	0	0	3	1
SNP_A-1701882	0.369787	0.403559	0.335205	2	1	1	2	2
SNP_A-1701982	0.244287	0.248693	0.239868	2	1	1	2	2
SNP_A-1749896	-0.113161	1.012637	-0.248510	2	1	1	1	1
SNP_A-1750090	0.041650	0.000000	0.000000	2	0	0	3	1
SNP_A-1714480	-0.152169	0.000000	0.000000	2	0	0	3	1
SNP_A-1649717	-0.071056	0.033369	-0.183632	2	1	1	2	2
SNP_A-1703834	-0.206904	0.000000	0.000000	2	1	1	3	1
SNP_A-1695724	0.046087	0.236155	-1.341320	2	1	1	3	1
!sample_table_end
