^SAMPLE = GSM379075
!Sample_title = MDS.U102
!Sample_geo_accession = GSM379075
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: AML
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U102
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2004
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379075/suppl/GSM379075.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379075/suppl/GSM379075.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 56859
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1718890	0.137542	0.467709	-1.553470	2	1	1	3	1
SNP_A-1668776	0.043127	0.445128	-1.572868	2	0	0	3	1
SNP_A-1723597	-0.159667	0.467648	-2.023609	2	1	1	1	1
SNP_A-1728870	0.072870	0.000000	0.000000	2	0	0	1	1
SNP_A-1669946	0.448362	0.955223	-1.755413	2	1	1	3	1
SNP_A-1708099	0.074428	0.000000	0.000000	2	0	0	1	1
SNP_A-1716798	0.069007	0.139250	-0.004833	2	1	1	2	2
SNP_A-1701872	0.121270	0.876590	-1.583012	2	1	1	3	1
SNP_A-1697748	0.190774	0.264357	0.113235	2	1	1	2	2
SNP_A-1699138	-0.131752	0.000000	0.000000	2	1	1	2	1
SNP_A-1750020	0.150726	0.000000	0.000000	2	0	0	3	1
SNP_A-1646481	-0.022144	0.748063	-1.848889	2	1	1	3	1
SNP_A-1701882	-0.132081	0.707059	-1.865036	2	1	1	1	1
SNP_A-1701982	-0.199377	0.506818	-1.955322	2	1	1	1	1
SNP_A-1749896	0.068242	1.357551	-0.958326	2	0	0	1	1
SNP_A-1750090	0.068453	0.000000	0.000000	2	0	0	3	1
SNP_A-1714480	-0.055123	0.000000	0.000000	2	1	1	3	1
SNP_A-1649717	-0.108274	0.619228	-0.971469	2	1	1	1	1
SNP_A-1703834	0.133143	0.000000	0.000000	2	1	1	2	1
SNP_A-1695724	0.513522	1.228856	-0.966657	2	1	1	1	1
!sample_table_end
