^SAMPLE = GSM379074
!Sample_title = MDS.U110
!Sample_geo_accession = GSM379074
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: AML
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U110
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2004
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379074/suppl/GSM379074.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379074/suppl/GSM379074.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 56859
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1718890	-0.050122	0.682171	-1.441081	2	1	1	3	1
SNP_A-1668776	-0.140289	0.468754	-2.577796	2	0	0	3	1
SNP_A-1723597	0.052868	0.680928	-1.573799	2	1	1	1	1
SNP_A-1728870	0.153686	0.000000	0.000000	2	0	0	1	1
SNP_A-1669946	0.027026	0.725846	-1.668177	2	1	1	1	1
SNP_A-1708099	0.116939	0.000000	0.000000	2	0	0	1	1
SNP_A-1716798	-0.274817	0.266761	-0.857862	2	1	1	3	1
SNP_A-1701872	0.147199	0.819869	-1.552740	2	1	1	3	1
SNP_A-1697748	-0.000024	0.029673	-0.030345	2	1	1	2	2
SNP_A-1699138	-0.093314	0.484160	-1.193402	2	1	1	3	1
SNP_A-1750020	0.039749	0.707974	-1.171356	2	0	0	3	1
SNP_A-1646481	-0.036893	-0.023215	-0.050701	2	1	1	2	2
SNP_A-1701882	-0.230427	0.541847	-1.760922	2	1	1	1	1
SNP_A-1701982	-0.074866	0.528579	-1.771475	2	1	1	1	1
SNP_A-1749896	-0.056447	0.684802	-0.985958	2	0	0	1	1
SNP_A-1750090	-0.219419	0.000000	0.000000	2	0	0	3	1
SNP_A-1714480	-0.159331	0.484125	-1.495636	2	1	1	3	1
SNP_A-1649717	-0.091674	0.562326	-1.157625	2	1	1	1	1
SNP_A-1703834	-0.023929	0.000000	0.000000	2	1	1	3	1
SNP_A-1695724	-0.012201	0.613885	-0.656354	2	1	1	1	1
!sample_table_end
