^SAMPLE = GSM379193
!Sample_title = MDS.U179
!Sample_geo_accession = GSM379193
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: RAEB1
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U179
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2004
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379193/suppl/GSM379193.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379193/suppl/GSM379193.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 56859
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1718890	0.115083	0.696399	-1.251353	2	147898752	24778752	3	1
SNP_A-1668776	0.190415	1.030727	-2.066131	2	151775456	151775456	3	1
SNP_A-1723597	0.011956	0.894048	-0.894226	2	1	1	1	1
SNP_A-1728870	-0.192339	0.000000	0.000000	2	0	0	1	1
SNP_A-1669946	-0.032261	0.032252	-0.099795	2	1	1	2	2
SNP_A-1708099	-0.029114	0.761119	-1.212441	2	0	0	1	1
SNP_A-1716798	0.209407	0.645861	-0.599937	2	0	0	3	1
SNP_A-1701872	0.073943	0.115536	0.031116	2	1	1	2	2
SNP_A-1697748	-0.022612	-0.016975	-0.028271	2	1	1	2	2
SNP_A-1699138	-0.062047	0.569896	-0.855948	2	0	0	3	1
SNP_A-1750020	-0.159835	-0.083529	-0.240405	2	1	1	2	2
SNP_A-1646481	0.107766	0.128174	0.087065	2	1	1	2	2
SNP_A-1701882	0.208456	0.000000	0.000000	0	0	0	2	1
SNP_A-1701982	0.289637	0.000000	0.000000	2	0	0	2	1
SNP_A-1749896	0.225852	0.726648	-0.598787	2	1	1	1	1
SNP_A-1750090	0.209238	0.000000	0.000000	2	0	0	3	1
SNP_A-1714480	-0.049642	0.010497	-0.112397	2	1	1	2	2
SNP_A-1649717	0.181439	0.720521	-0.946298	2	0	0	1	1
SNP_A-1703834	-0.121647	0.527043	-0.754793	2	0	0	3	1
SNP_A-1695724	-0.543917	-0.069161	-1.256285	2	1	1	3	2
!sample_table_end
