^SAMPLE = GSM379119
!Sample_title = MDS.U49
!Sample_geo_accession = GSM379119
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: CMML1
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U49
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2005
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379119/suppl/GSM379119.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379119/suppl/GSM379119.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 58494
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1677174	-0.267257	0.283671	-1.012034	2	1	1	1	1
SNP_A-1678466	0.027290	0.605107	-0.391844	2	1	1	3	1
SNP_A-1676440	-0.033704	0.254917	-1.495093	2	1	1	1	1
SNP_A-1662392	0.041058	0.044001	0.038110	2	1	1	2	2
SNP_A-1685736	0.003976	0.052246	-0.045965	2	1	1	2	2
SNP_A-1681384	-0.045453	0.439737	-0.462078	2	4	1	3	1
SNP_A-1642581	-0.164646	0.000000	0.000000	2	0	0	3	1
SNP_A-1669029	-0.116557	0.294630	-0.587408	2	2	0	1	1
SNP_A-1718237	-0.104971	0.383910	-1.475307	2	0	0	1	1
SNP_A-1748467	-0.104079	0.271386	-1.453100	2	1	1	1	1
SNP_A-1705537	-0.150011	0.711586	-1.953802	2	1	1	1	1
SNP_A-1683756	0.300070	0.828099	-1.160392	2	1	1	3	1
SNP_A-1696782	-0.143726	0.518524	-0.984994	2	2	0	3	1
SNP_A-1673422	0.192688	0.593407	-0.740427	2	4	1	3	1
SNP_A-1670878	0.177066	0.000000	0.000000	2	0	0	3	1
SNP_A-1743511	-0.069687	0.000000	0.000000	2	0	0	3	1
SNP_A-1736635	0.042497	0.529926	-1.268544	2	1	1	3	1
SNP_A-1666738	-0.044503	0.551348	-1.288919	2	3	1	3	1
SNP_A-1721407	-0.053406	0.386058	-0.604962	2	1	1	1	1
SNP_A-1686722	-0.104214	0.401278	-1.459815	2	1	1	1	1
!sample_table_end
