^SAMPLE = GSM379091
!Sample_title = MDS.U1
!Sample_geo_accession = GSM379091
!Sample_status = Public on Aug 01 2009
!Sample_submission_date = Mar 11 2009
!Sample_last_update_date = Apr 22 2009
!Sample_type = genomic
!Sample_channel_count = 1
!Sample_source_name_ch1 = MDS primary specimens
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = disease: Myelodysplastic syndromes (MDS)
!Sample_characteristics_ch1 = who classification: RCMD
!Sample_molecule_ch1 = genomic DNA
!Sample_extract_protocol_ch1 = As per PUREGENE DNA extracting kit
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Affymetrix standard protocol
!Sample_hyb_protocol = Affymetrix standard protocol
!Sample_scan_protocol = Affymetrix standard protocol
!Sample_description = We have used anonymous normal references (own-lab-generated) for SNP array analysis.
!Sample_description = MDS.U1
!Sample_data_processing = CNAG/AsCNAR 3.0
!Sample_platform_id = GPL2005
!Sample_contact_name = Motohiro,,Kato
!Sample_contact_institute = University of Tokyo
!Sample_contact_address = 7-3-1, Hongo, Bunkyo-ku
!Sample_contact_city = Tokyo
!Sample_contact_zip/postal_code = 113-8655
!Sample_contact_country = Japan
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379091/suppl/GSM379091.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM379nnn/GSM379091/suppl/GSM379091.CHP.gz
!Sample_series_id = GSE15187
!Sample_data_row_count = 58494
#ID_REF = 
#VALUE = log2ratio_AB
#log2ratio_A = 
#log2ratio_B = 
#N_AB = 
#N_A = 
#N_B = 
#Call_done = 
#Call_reference = 
!sample_table_begin
ID_REF	VALUE	log2ratio_A	log2ratio_B	N_AB	N_A	N_B	Call_done	Call_reference
SNP_A-1677174	0.044854	0.099822	-0.012290	2	1	1	2	2
SNP_A-1678466	0.022357	0.000000	0.000000	2	0	0	3	1
SNP_A-1676440	0.128884	0.000000	0.000000	2	0	0	1	1
SNP_A-1662392	0.211229	0.000000	0.000000	2	0	0	2	1
SNP_A-1685736	-0.016764	0.000000	0.000000	2	0	0	2	1
SNP_A-1681384	-0.145109	0.000000	0.000000	2	0	0	3	1
SNP_A-1642581	-0.053641	0.000000	0.000000	2	0	0	3	1
SNP_A-1669029	-0.045304	0.000000	0.000000	2	0	0	1	1
SNP_A-1718237	-0.027040	0.000000	0.000000	2	0	0	1	1
SNP_A-1748467	0.051209	0.000000	0.000000	2	0	0	1	1
SNP_A-1705537	-0.109357	-0.063502	-0.156719	2	1	1	2	2
SNP_A-1683756	0.209071	0.000000	0.000000	2	1	1	2	1
SNP_A-1696782	0.035043	0.463820	-0.976472	2	0	0	3	1
SNP_A-1673422	-0.021467	0.000000	0.000000	2	0	0	3	1
SNP_A-1670878	0.306872	0.000000	0.000000	2	0	0	3	1
SNP_A-1743511	0.147950	0.000000	0.000000	2	0	0	3	1
SNP_A-1736635	-0.046323	0.000000	0.000000	2	0	0	3	1
SNP_A-1666738	0.012800	0.528569	-1.304871	2	1	1	3	1
SNP_A-1721407	-0.016018	0.000000	0.000000	2	1	1	2	1
SNP_A-1686722	0.067590	0.000000	0.000000	2	0	0	2	1
!sample_table_end
